,Ano de Registo,Classe do veículo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Série,Tipo de Caixa,Matrícula,Origem,Valor Fixo
1808,2013,Classe 1,Diesel,Usados,8068571127,BMW,143 cv,220 000 km,Sedan,Série 3,Manual,,Nacional,
1809,2010,,Diesel,Usados,8073649532,Volvo,163 cv,161 000 km,SUV / TT,,,,,
1810,2008,Classe 1,Diesel,Usados,8074407440,BMW,177 cv,58 000 km,Citadino,Série 3,Manual,,Nacional,
1811,2015,Classe 1,Gasolina,Usados,8039928538,Fiat,105 cv,19 000 km,Monovolume,,Manual,,Nacional,
1812,1998,,Diesel,Usados,8046419234,VW,110 cv,350 000 km,Carrinha,,,,,
1813,2002,,Gasolina,Usados,8055324436,BMW,343 cv,88 700 km,Cabrio,Série 3,,,,Sim
1814,2014,Classe 1,Diesel,Usados,8053818754,BMW,184 cv,92 000 km,Coupé,Série 4,Automática,,Importado,Sim
1815,2012,,Gasolina,Usados,8068029195,Renault,75 cv,83 000 km,Carrinha,,,,,
1816,1999,,Gasolina,Usados,8061456299,Renault,110 cv,330 000 km,Carrinha,,Manual,,Nacional,
1817,2010,Classe 1,Diesel,Usados,8063108745,MINI,109 cv,218 725 km,Citadino,,Manual,,,
1818,2012,,Diesel,Usados,8073607304,MINI,90 cv,200 000 km,Utilitário,,,,,
1819,2005,,Gasolina,Usados,8073649653,MINI,200 cv,223 000 km,Citadino,,,,,
1820,2009,Classe 1,Gasolina,Usados,8067573820,Fiat,54 cv,110 000 km,Pequeno citadino,,Manual,,Nacional,
1821,2015,,Diesel,Usados,8075645969,BMW,115 cv,160 000 km,SUV / TT,Série 2,,,,
1822,2003,Classe 2,Diesel,Usados,8074421606,Volvo,163 cv,303 000 km,SUV / TT,,Automática,,Nacional,
1823,2011,Classe 1,Diesel,Usados,8074421099,Peugeot,112 cv,112 000 km,Carrinha,,Automática,,Nacional,
1824,2015,,Diesel,Usados,8075645969,BMW,115 cv,160 000 km,SUV / TT,Série 2,,,,
1825,2018,Classe 1,Híbrido (Gasolina),Usados,8068582274,Toyota,122 cv,21 000 km,SUV / TT,,Automática,,Nacional,
1826,2015,Classe 1,Diesel,Usados,8075611039,Skoda,90 cv,68 100 km,Carrinha,,Manual,,Nacional,Sim
1827,2011,,Diesel,Usados,8069178186,BMW,195 cv,184 000 km,Carrinha,Série 5,,,,
1828,2008,Classe 1,Diesel,Usados,8074443627,BMW,177 cv,129 030 km,Coupé,Série 3,Manual,,,
1829,2016,Classe 1,Diesel,Usados,8053878110,BMW,163 cv,167 895 km,Carrinha,Série 3,Automática,54-XV-51,,Sim
1830,2016,Classe 1,Diesel,Usados,8053878110,BMW,163 cv,167 895 km,Carrinha,Série 3,Automática,54-XV-51,,Sim
1831,2017,Classe 1,Diesel,Usados,8074447612,Renault,110 cv,10 800 km,Carrinha,,Manual,,,
1832,2017,Classe 1,Gasolina,Usados,8074438090,Mazda,131 cv,16 500 km,Cabrio,,Manual,,Nacional,
1833,2011,Classe 1,Diesel,Usados,8074451423,Mercedes-Benz,231 cv,108 000 km,Cabrio,Classe E,Automática,,,
1834,2014,Classe 1,Diesel,Usados,8053818754,BMW,184 cv,92 000 km,Coupé,Série 4,Automática,,Importado,Sim
1835,2015,,Gasolina,Usados,8074446195,Smart,90 cv,37 924 km,Pequeno citadino,,,,,
1836,2012,Classe 1,Gasolina,Usados,8073873133,Ford,309 cv,43 000 km,Coupé,,Automática,,Importado,
1837,1996,,Diesel,Usados,8074447095,Audi,110 cv,345 000 km,Carrinha,,Manual,,,
1838,2013,Classe 1,Diesel,Usados,8073655038,Mercedes-Benz,170 cv,120 500 km,Utilitário,Classe A,Automática,05-NO-95,Nacional,Sim
1839,2015,Classe 1,Diesel,Usados,8065729655,Mercedes-Benz,116 cv,176 500 km,Carrinha,Classe C,Manual,,Importado,
1840,2017,Classe 1,Diesel,Usados,8074425669,Kia,75 cv,48 852 km,Citadino,,Manual,93-SL-69,Nacional,
1841,2013,Classe 1,Diesel,Usados,8051715052,VW,140 cv,155 000 km,Carrinha,,Manual,,Nacional,
1842,2004,Classe 1,Diesel,Usados,8064623569,VW,140 cv,199 750 km,Utilitário,,Manual,,Nacional,
1843,2006,,Diesel,Usados,8073629780,Opel,70 cv,200 000 km,Citadino,,,,,
1844,2015,,Diesel,Usados,8074430229,VW,110 cv,89 900 km,Carrinha,,Manual,,,Sim
1845,2016,Classe 1,Diesel,Usados,8071813309,MINI,116 cv,79 700 km,Carrinha,,Manual,,Nacional,
1846,2015,Classe 1,Diesel,Usados,8070562695,Peugeot,120 cv,149 750 km,Carrinha,,Automática,,,
1847,2002,Classe 1,Gasolina,Usados,8074435250,MINI,85 cv,108 000 km,Citadino,,Automática,,Importado,
1848,2013,Classe 1,Diesel,Usados,8072372239,BMW,184 cv,170 000 km,Coupé,Série 4,Automática,,Importado,Sim
1849,2019,,Gasolina,Usados,8062575072,Opel,90 cv,9 km,Pequeno citadino,,Manual,49-ZD-42,,Sim
1850,2007,Classe 1,Diesel,Usados,8070383161,Peugeot,110 cv,161 000 km,Cabrio,,Manual,,Nacional,
1851,2015,Classe 1,Diesel,Usados,8071246916,VW,150 cv,199 000 km,Carrinha,,Manual,,Nacional,
1852,2015,,Gasolina,Usados,8074431633,Peugeot,82 cv,99 600 km,SUV / TT,,Manual,,,
1853,2014,,Diesel,Usados,8073627134,Renault,95 cv,167 000 km,Carrinha,,Manual,,Importado,
1854,2014,Classe 1,Diesel,Usados,8073625294,Mercedes-Benz,170 cv,122 000 km,Sedan,Classe C,Automática,,,
1855,2013,Classe 1,Diesel,Usados,8051715052,VW,140 cv,155 000 km,Carrinha,,Manual,,Nacional,
1856,2013,,Diesel,Usados,8075644878,Volvo,115 cv,180 000 km,Sedan,,,,,
1857,2008,Classe 1,Diesel,Usados,8071825117,Mazda,110 cv,130 000 km,Utilitário,,Manual,,Nacional,
1858,2013,,Diesel,Usados,8075644878,Volvo,115 cv,180 000 km,Sedan,,,,,
1859,1972,Classe 1,Gasolina,Usados,8073630861,MINI,80 cv,58 270 km,Pequeno citadino,,Manual,,Nacional,
1860,2011,,Diesel,Usados,8072484852,SEAT,75 cv,184 000 km,Citadino,,Manual,,,
1861,2002,Classe 1,Diesel,Usados,8073365421,Smart,41 cv,205 500 km,Cabrio,,Semi-automática,,Importado,
1862,2004,Classe 1,Diesel,Usados,8074420446,BMW,218 cv,193 000 km,Sedan,Série 7,Automática,,Nacional,
1863,2004,,Diesel,Usados,8073633245,Alfa Romeo,175 cv,210 000 km,Carrinha,,,,,Sim
1864,2012,Classe 1,Diesel,Usados,8063377365,Mercedes-Benz,204 cv,71 000 km,Coupé,Classe E,Automática,,Nacional,
1865,2015,Classe 1,Diesel,Usados,8073623317,SEAT,150 cv,168 000 km,Carrinha,,Manual,,,
1866,2016,,Diesel,Usados,8074316500,Kia,90 cv,60 000 km,Carrinha,,Manual,,,
1867,2013,Classe 1,Diesel,Usados,8072372239,BMW,184 cv,170 000 km,Coupé,Série 4,Automática,,Importado,Sim
1868,2004,Classe 1,Diesel,Usados,8064623569,VW,140 cv,199 750 km,Utilitário,,Manual,,Nacional,
1869,2016,,Gasolina,Usados,8073629602,VW,75 cv,68 000 km,Citadino,,Manual,,,
1870,2004,Classe 1,Diesel,Usados,8073632769,Audi,130 cv,315 000 km,Carrinha,,Manual,,Nacional,
1871,2019,Classe 1,Gasolina,Usados,8074425012,SEAT,115 cv,4 200 km,SUV / TT,,Manual,,Nacional,
1872,2014,Classe 1,Diesel,Usados,8074426968,BMW,116 cv,120 000 km,Citadino,Série 1,Manual,58-UA-59,Importado,
1873,2012,Classe 1,Diesel,Usados,8073631512,BMW,245 cv,97 500 km,Coupé,Série 3,Automática,,,
1874,2016,,Diesel,Usados,8068841038,Mercedes-Benz,109 cv,114 000 km,SUV / TT,Classe GLA,Manual,,,Sim
1875,2012,Classe 1,Diesel,Usados,8059986039,Renault,110 cv,230 000 km,Carrinha,,Manual,,,
1876,2010,Classe 1,Diesel,Usados,8000073864,Lexus,177 cv,190 000 km,Sedan,IS,Manual,,Nacional,
1877,2002,Classe 1,Diesel,Usados,8064734362,Mercedes-Benz,150 cv,223 000 km,Sedan,Classe E,Manual,,,
1878,2009,Classe 1,Diesel,Usados,8058799091,Renault,110 cv,152 000 km,Monovolume,,Manual,,Nacional,
1879,2012,Classe 1,Gasolina,Usados,8073130653,VW,180 cv,173 000 km,Coupé,,Automática,,,
1880,2018,,Diesel,Usados,8073807843,BMW,150 cv,26 297 km,SUV / TT,Série X,Automática,,,
1881,2017,,Diesel,Usados,8072006581,Fiat,95 cv,12 550 km,Carrinha,,,,,Sim
1882,2013,Classe 1,Gasolina,Usados,8072536294,Fiat,77 cv,96 500 km,Citadino,,Manual,92-NZ-64,Nacional,
1883,2008,Classe 1,Diesel,Usados,8059994708,Ford,140 cv,192 000 km,SUV / TT,,Manual,,,Sim
1884,2004,Classe 1,Gasolina,Usados,8074412645,Renault,83 cv,90 000 km,Cabrio,,Manual,,,Sim
1885,2015,Classe 1,Diesel,Usados,8070754535,Renault,110 cv,101 310 km,Carrinha,,Manual,72-PZ-16,Nacional,Sim
1886,2019,,Eléctrico,Usados,8074414984,Nissan,150 cv,22 000 km,Utilitário,,Automática,,,
1887,2015,Classe 1,Gasolina,Usados,8074419998,Citroën,70 cv,36 500 km,Cabrio,,Manual,,,Sim
1888,2016,Classe 1,Eléctrico,Usados,8069148284,BMW,170 cv,29 959 km,Citadino,Série i,Automática,32-zl-83,,
1889,2015,,Diesel,Usados,8075748070,Kia,136 cv,91 437 km,Monovolume,,Manual,,Nacional,
1890,2016,,Diesel,Usados,8074401097,Audi,190 cv,73 000 km,Cabrio,,Automática,,,
1891,2018,,Diesel,Usados,8071139789,Jaguar,180 cv,50 000 km,Sedan,,Automática,,,
1892,2015,,Diesel,Usados,8074417694,Mercedes-Benz,265 cv,29 000 km,SUV / TT,Classe GLE,Automática,,Nacional,
1893,2018,Classe 1,Diesel,Usados,8064229437,BMW,320 cv,7 505 km,Coupé,Série 8,Automática,,,
1894,2018,,Diesel,Usados,8071139789,Jaguar,180 cv,50 000 km,Sedan,,Automática,,,
1895,2013,Classe 1,Diesel,Usados,8071194389,MINI,90 cv,150 000 km,Citadino,,Manual,,,
1896,2015,,Gasolina,Usados,8071314009,VW,220 cv,52 265 km,Utilitário,,,,,
1897,2011,Classe 1,Diesel,Usados,8074295237,Audi,140 cv,144 000 km,Sedan,,Manual,65-LS-91,Nacional,Sim
1898,2015,,Híbrido (Diesel),Usados,8072875302,Land Rover,290 cv,54 000 km,SUV / TT,,Automática,,Importado,
1899,2014,,Diesel,Usados,8073619437,Land Rover,140 cv,96 400 km,SUV / TT,,,,,
1900,2015,Classe 1,Diesel,Usados,8070754535,Renault,110 cv,101 310 km,Carrinha,,Manual,72-PZ-16,Nacional,Sim
1901,2015,,Diesel,Usados,8075748070,Kia,136 cv,91 437 km,Monovolume,,Manual,,Nacional,
1902,2016,Classe 1,Eléctrico,Usados,8069148284,BMW,170 cv,29 959 km,Citadino,Série i,Automática,32-zl-83,,
1903,2011,,Diesel,Usados,8074414289,Mercedes-Benz,174 cv,106 000 km,Carrinha,Classe C,Manual,,,
1904,2015,,Diesel,Usados,8073616843,Land Rover,150 cv,53 000 km,SUV / TT,,,,,Sim
1905,2013,,Diesel,Usados,8073591887,Mercedes-Benz,265 cv,135 175 km,Carrinha,Classe CLS,Automática,,Nacional,
1906,2011,Classe 1,Diesel,Usados,8066077250,Mitsubishi,150 cv,156 000 km,SUV / TT,,Manual,,,
1907,2001,,Gasolina,Usados,8074419562,Smart,55 cv,145 000 km,Pequeno citadino,,,,,
1908,2019,Classe 1,Diesel,Usados,8065947294,BMW,190 cv,7 383 km,Sedan,Série 3,Automática,,,
1909,2002,Classe 1,Diesel,Usados,8074418155,Opel,100 cv,296 744 km,Monovolume,,Manual,,,
1910,2005,Classe 1,Diesel,Usados,8073589690,Jaguar,207 cv,312 000 km,Sedan,,Automática,86-AT-89,Nacional,
1911,2013,Classe 1,Diesel,Usados,8074415479,MINI,143 cv,95 300 km,Coupé,,Manual,,,
1912,2000,Classe 1,Diesel,Usados,8072566731,SEAT,110 cv,190 000 km,Sedan,,Manual,,Nacional,Sim
1913,2010,Classe 1,Diesel,Usados,8073597101,MINI,112 cv,82 000 km,Citadino,,Manual,,Nacional,
1914,2012,Classe 1,Diesel,Usados,8060213694,Renault,110 cv,182 073 km,Carrinha,,Manual,,,Sim
1915,2000,,Gasolina,Usados,8074283080,Honda,105 cv,230 000 km,SUV / TT,,Manual,,Nacional,
1916,2008,,Diesel,Usados,8073618762,Renault,105 cv,222 345 km,Carrinha,,Manual,,,
1917,2016,,Diesel,Usados,8073613106,BMW,116 cv,87 700 km,Utilitário,Série 1,Automática,,Nacional,
1918,2017,Classe 1,Eléctrico,Usados,8073806424,Nissan,110 cv,67 318 km,Utilitário,,Automática,,,
1919,2018,,Híbrido (Gasolina),Usados,8046726922,MINI,224 cv,13 100 km,Utilitário,,Automática,,Nacional,
1920,2017,,Diesel,Usados,8073603736,Volvo,150 cv,92 000 km,Carrinha,,Manual,,Importado,Sim
1921,2010,,Diesel,Usados,8074402386,Renault,110 cv,171 000 km,Utilitário,,,,,
1922,2010,Classe 1,Gasolina,Usados,8073554050,Fiat,69 cv,94 500 km,Cabrio,,Manual,,,
1923,2014,Classe 1,Diesel,Usados,8072474785,Mercedes-Benz,136 cv,110 512 km,Sedan,Classe CLA,Manual,,,
1924,2019,,Diesel,Usados,8066308945,Peugeot,180 cv,16 643 km,Carrinha,,Automática,02-XS-28,Nacional,Sim
1925,2014,Classe 1,Diesel,Usados,8074407861,Volvo,120 cv,142 000 km,Utilitário,,Manual,,Importado,
1926,2013,Classe 1,Diesel,Usados,8074401523,Volvo,115 cv,285 000 km,Carrinha,,Manual,,,
1927,2015,,Diesel,Usados,8072642591,Mercedes-Benz,109 cv,161 000 km,Carrinha,Classe CLA,,,,Sim
1928,2016,,Diesel,Usados,8074401097,Audi,190 cv,73 000 km,Cabrio,,Automática,,,
1929,2013,Classe 1,Diesel,Usados,8074400202,Peugeot,92 cv,166 000 km,SUV / TT,,Automática,,,
1930,2016,,Diesel,Usados,8062897180,Mercedes-Benz,136 cv,169 000 km,Carrinha,Classe CLA,Manual,35-ZF-65,,Sim
1931,2014,,Diesel,Usados,8054919746,MINI,112 cv,170 000 km,Utilitário,,Manual,77-XS-69,,Sim
1932,2008,,Diesel,Usados,8074404791,Audi,105 cv,219 400 km,Sedan,,,,,
1933,2016,,Diesel,Usados,8062897180,Mercedes-Benz,136 cv,169 000 km,Carrinha,Classe CLA,Manual,35-ZF-65,,Sim
1934,2019,,Gasolina,Usados,8073605091,Ford,85 cv,9 700 km,Citadino,,Manual,,,
1935,2015,,Diesel,Usados,8074397689,VW,90 cv,90 170 km,Utilitário,,Manual,,,
1936,2014,,Diesel,Usados,8057969275,Maserati,275 cv,65 000 km,Sedan,,Automática,,,
1937,2014,,Diesel,Usados,8054919746,MINI,112 cv,170 000 km,Utilitário,,Manual,77-XS-69,,Sim
1938,2003,Classe 1,Diesel,Usados,8057795201,VW,174 cv,193 000 km,SUV / TT,,Manual,,Nacional,
1939,2006,Classe 1,Diesel,Usados,8073606838,BMW,160 cv,217 000 km,Carrinha,Série 3,Automática,,,
1940,2008,Classe 1,Diesel,Usados,8074408860,Volvo,110 cv,222 000 km,Carrinha,,Manual,81-NO-96,Importado,
1941,1998,,Diesel,Usados,8073607169,Mercedes-Benz,102 cv,285 000 km,Carrinha,Classe C,Manual,00-DF-97,Importado,
1942,2014,,Diesel,Usados,8074397643,VW,105 cv,56 000 km,Utilitário,,Automática,,Nacional,Sim
1943,2000,Classe 1,Diesel,Usados,8074401498,Mercedes-Benz,197 cv,333 000 km,Sedan,Classe S,Automática,84-94-OS,Nacional,
1944,2016,,Diesel,Usados,8074400195,MINI,190 cv,70 000 km,Carrinha,,Automática,,,
1945,2017,Classe 1,Diesel,Usados,8053996729,Jeep,120 cv,60 000 km,SUV / TT,,Manual,,Nacional,
1946,2015,Classe 1,Gasolina,Usados,8069502979,VW,85 cv,78 000 km,Utilitário,,Manual,,,Sim
1947,2010,,Gasolina,Usados,8074400107,Fiat,70 cv,35 300 km,Citadino,,,,,
1948,2017,Classe 1,Diesel,Usados,8053996729,Jeep,120 cv,60 000 km,SUV / TT,,Manual,,Nacional,
1949,2011,,Diesel,Usados,8073604322,MINI,143 cv,54 000 km,Citadino,,Manual,,Nacional,
1950,2009,,Diesel,Usados,8073672731,SEAT,105 cv,120 000 km,Utilitário,,,,,
1951,2016,Classe 1,Diesel,Usados,8074406449,BMW,116 cv,72 000 km,Monovolume,Série 2,Manual,,Nacional,
1952,2011,Classe 1,Diesel,Usados,8057206372,Honda,180 cv,145 000 km,Sedan,,Manual,,Nacional,Sim
1953,2008,,Diesel,Usados,8073601547,BMW,177 cv,295 000 km,Sedan,Série 5,Manual,,,Sim
1954,1999,Classe 1,Diesel,Usados,8073606366,Land Rover,71 cv,292 000 km,SUV / TT,,Manual,,,Sim
1955,2014,Classe 1,Diesel,Usados,8074397778,Honda,120 cv,67 133 km,Utilitário,,Manual,,Nacional,
1956,2002,Classe 1,Gasolina,Usados,8073606098,Fiat,54 cv,117 000 km,Pequeno citadino,,Manual,,Nacional,
1957,2015,,Gasolina,Usados,8074405343,Fiat,70 cv,28 000 km,Citadino,,Manual,,,
1958,2014,,Diesel,Usados,8073604349,BMW,143 cv,114 000 km,Utilitário,Série 2,Manual,,,Sim
1959,2019,,Diesel,Usados,8066308945,Peugeot,180 cv,16 643 km,Carrinha,,Automática,02-XS-28,Nacional,Sim
1960,2009,Classe 1,Diesel,Usados,8069485039,Fiat,75 cv,122 000 km,Citadino,,Automática,,Nacional,
1961,1998,Classe 1,Gasolina,Usados,8073597645,BMW,115 cv,150 415 km,Cabrio,Série 3,Manual,43-40-ML,,
1962,2007,Classe 1,Gasolina,Usados,8073527587,Mazda,86 cv,115 000 km,Citadino,,Manual,,Nacional,
1963,2015,Classe 1,Diesel,Usados,8072854038,Volvo,116 cv,97 000 km,Carrinha,,Manual,,,
1964,2006,Classe 2,Diesel,Usados,8058671227,Land Rover,190 cv,200 000 km,SUV / TT,,Automática,,Nacional,
1965,2017,,Gasolina,Usados,8069110332,SEAT,115 cv,33 000 km,Citadino,,Manual,73-UA-49,Nacional,
1966,2008,,Diesel,Usados,8075595697,Audi,143 cv,291 222 km,Carrinha,,,,,
1967,2014,Classe 1,Diesel,Usados,8073598649,Mercedes-Benz,170 cv,150 000 km,Carrinha,Classe C,Automática,,,
1968,2011,Classe 1,Diesel,Usados,8074392349,BMW,185 cv,220 000 km,Carrinha,Série 5,Automática,,,
1969,2018,Classe 1,Gasolina,Usados,8071294961,Fiat,69 cv,15 000 km,Pequeno citadino,,Manual,,,
1970,2014,Classe 1,Diesel,Usados,8062081793,Opel,136 cv,72 420 km,Carrinha,,Manual,90-PI-35,Nacional,
1971,2012,,Diesel,Usados,8073598244,Peugeot,120 cv,159 745 km,Carrinha,,,,,
1972,2019,,Gasolina,Usados,8074359010,Citroën,82 cv,13 652 km,Sedan,,Manual,26-XL-06,Nacional,Sim
1973,2008,,Diesel,Usados,8074394592,BMW,136 cv,183 454 km,Carrinha,Série 3,,,,
1974,2011,Classe 1,Diesel,Usados,8068626518,Porsche,250 cv,218 000 km,Sedan,,Automática,,Nacional,
1975,2014,Classe 1,Diesel,Usados,8061577998,Nissan,110 cv,55 000 km,SUV / TT,,Manual,,Nacional,
1976,2013,Classe 1,Diesel,Usados,8064007840,BMW,184 cv,135 000 km,Sedan,Série 3,Automática,,,
1977,2006,Classe 1,Diesel,Usados,8037079156,Citroën,110 cv,158 000 km,Monovolume,,Automática,,Nacional,Sim
1978,2012,,Gasolina,Usados,8073594455,Opel,63 cv,78 000 km,Citadino,,,,,Sim
1979,2015,Classe 1,Diesel,Usados,8039141393,BMW,190 cv,140 000 km,Sedan,Série 3,Manual,,,
1980,2002,Classe 1,Diesel,Usados,8074878304,VW,130 cv,250 000 km,Sedan,,Manual,,,Sim
1981,2015,Classe 1,Diesel,Usados,8074634481,BMW,115 cv,58 063 km,Coupé,Série 1,Manual,,Nacional,
1982,2019,,Gasolina,Usados,8074359010,Citroën,82 cv,13 652 km,Sedan,,Manual,26-XL-06,Nacional,Sim
1983,2013,Classe 1,Diesel,Usados,8064554604,Audi,177 cv,248 000 km,Carrinha,,Automática,33-MS-91,Nacional,
1984,2014,Classe 1,Diesel,Usados,8062081793,Opel,136 cv,72 420 km,Carrinha,,Manual,90-PI-35,Nacional,
1985,2015,Classe 2,Diesel,Usados,8062158870,VW,150 cv,126 000 km,Carrinha,,Manual,29-QS-18,Nacional,
1986,2011,Classe 1,Diesel,Usados,8070359291,VW,70 cv,150 000 km,Citadino,,Manual,,,
1987,2008,,Diesel,Usados,8059048241,Renault,78 cv,225 000 km,Carrinha,,,,,
1988,2014,,Eléctrico,Usados,8073039317,BMW,170 cv,48 000 km,Sedan,Série i,,,,
1989,2009,,Gasolina,Usados,8074394360,SEAT,240 cv,90 300 km,Utilitário,,,,,Sim
1990,2015,Classe 1,Diesel,Usados,8072267634,BMW,150 cv,71 000 km,Carrinha,Série 3,Manual,,,
1991,2015,Classe 1,Diesel,Usados,8073590230,Audi,170 cv,140 000 km,Carrinha,,Manual,,,
1992,2014,,Eléctrico,Usados,8073039317,BMW,170 cv,48 000 km,Sedan,Série i,,,,
1993,2016,,Diesel,Usados,8073593924,Mercedes-Benz,109 cv,32 000 km,Utilitário,Classe A,,,Nacional,
1994,2019,,Diesel,Usados,8072226848,Renault,115 cv,15 000 km,Utilitário,,,,,
1995,2008,,Diesel,Usados,8075595697,Audi,143 cv,291 222 km,Carrinha,,,,,
1996,2013,Classe 1,Diesel,Usados,8072371243,BMW,167 cv,185 000 km,Carrinha,Série 5,Manual,,,
1997,2012,,Diesel,Usados,8073552662,Citroën,70 cv,176 000 km,Citadino,,Manual,,,
1998,2005,Classe 1,Gasolina,Usados,8074378362,Smart,82 cv,162 000 km,Cabrio,,Semi-automática,,,
1999,2014,,Diesel,Usados,8073597435,Mercedes-Benz,170 cv,117 200 km,Carrinha,Classe C,Manual,,,
2000,2015,Classe 1,Diesel,Usados,8050305963,BMW,116 cv,90 000 km,Utilitário,Série 1,Automática,,,Sim
2001,2015,,Diesel,Usados,8073585524,Audi,110 cv,63 000 km,Sedan,,Manual,,,Sim
2002,2010,Classe 1,Diesel,Usados,8072201667,Audi,143 cv,93 000 km,SUV / TT,,Manual,,Nacional,
2003,2013,Classe 1,Diesel,Usados,8068749133,Smart,54 cv,40 000 km,Cabrio,,Semi-automática,,,
2004,2017,Classe 1,Diesel,Usados,8074378214,BMW,231 cv,53 000 km,SUV / TT,Série X,Automática,,,
2005,2010,Classe 1,Gasolina,Usados,8073587898,Opel,80 cv,146 000 km,Citadino,,Manual,26-JF-85,Nacional,Sim
2006,2012,,Diesel,Usados,8069637146,Opel,125 cv,91 000 km,Carrinha,,Manual,,,
2007,1972,Classe 2,Diesel,Usados,8075681500,Land Rover,75 cv,27 700 km,SUV / TT,,Manual,,,Sim
2008,1972,Classe 2,Diesel,Usados,8075681500,Land Rover,75 cv,27 700 km,SUV / TT,,Manual,,,Sim
2009,2018,Classe 1,Diesel,Usados,8071577005,VW,120 cv,36 027 km,Carrinha,,Manual,,Nacional,Sim
2010,2011,,Diesel,Usados,8052592810,Audi,240 cv,125 000 km,Sedan,,Automática,,Nacional,Sim
2011,2014,Classe 1,Eléctrico,Usados,8074382139,BMW,170 cv,50 000 km,Citadino,Série i,Automática,,,Sim
2012,2001,,Gasolina,Usados,8074373257,Peugeot,60 cv,239 102 km,Citadino,,,,,
2013,2009,Classe 1,Diesel,Usados,8068801143,Mercedes-Benz,204 cv,139 896 km,Sedan,Classe E,Manual,97-HQ-72,Nacional,
2014,2007,Classe 1,Diesel,Usados,8063356809,Mercedes-Benz,224 cv,191 953 km,Sedan,Classe CLS,Automática,,Nacional,
2015,2017,,Diesel,Usados,8074372208,Nissan,110 cv,54 000 km,SUV / TT,,,,,Sim
2016,2019,Classe 1,Gasolina,Usados,8075596963,Renault,90 cv,17 000 km,SUV / TT,,Manual,,Nacional,
2017,2016,Classe 1,Diesel,Usados,8068387267,Peugeot,120 cv,61 418 km,Carrinha,,Manual,,Nacional,
2018,2001,,Diesel,Usados,8074285522,Mercedes-Benz,143 cv,300 000 km,Carrinha,Classe C,,,,
2019,2015,,Diesel,Usados,8073050310,Audi,211 cv,93 000 km,Utilitário,,Automática,,,
2020,2014,Classe 1,Híbrido (Diesel),Usados,8023994847,Mercedes-Benz,232 cv,189 000 km,Sedan,Classe E,Automática,,Nacional,Sim
2021,2009,,Diesel,Usados,8073549302,Renault,90 cv,166 000 km,Carrinha,,,,,
2022,2018,,Gasolina,Usados,8067954328,Smart,90 cv,10 000 km,Cabrio,,Manual,27-VA-53,Nacional,Sim
2023,2009,,Diesel,Usados,8074186337,Renault,70 cv,249 000 km,Carrinha,,Manual,,Nacional,
2024,2017,Classe 1,Diesel,Usados,8066586939,VW,190 cv,63 949 km,Carrinha,,Manual,00-00-00,Nacional,
2025,2018,,Diesel,Usados,8066504505,Nissan,110 cv,24 391 km,SUV / TT,,Manual,23-VV-36,Nacional,Sim
2026,2019,Classe 1,Gasolina,Usados,8075596963,Renault,90 cv,17 000 km,SUV / TT,,Manual,,Nacional,
2027,2013,Classe 1,Diesel,Usados,8072525145,BMW,190 cv,140 000 km,Utilitário,Série 1,Automática,,Nacional,
2028,2014,,Diesel,Usados,8062996401,MINI,116 cv,130 000 km,Citadino,,Manual,,,
2029,2014,,Gasolina,Usados,8060770236,BMW,431 cv,77 000 km,Coupé,Série 4,Automática,,Nacional,Sim
2030,2015,Classe 1,Diesel,Usados,8074377207,Renault,110 cv,133 000 km,Cabrio,,Automática,,,Sim
2031,2015,,Diesel,Usados,8064338269,Jaguar,180 cv,80 000 km,Sedan,,Automática,,,
2032,2008,,Gasolina,Usados,8068671120,SEAT,70 cv,132 000 km,Citadino,,Manual,08-GF-78,Nacional,Sim
2033,2002,Classe 1,Gasolina,Usados,8072974629,Ford,75 cv,110 000 km,Carrinha,,Manual,,,
2034,2018,,Diesel,Usados,8066504505,Nissan,110 cv,24 391 km,SUV / TT,,Manual,23-VV-36,Nacional,Sim
2035,2007,Classe 1,Diesel,Usados,8044269255,Peugeot,136 cv,166 000 km,Monovolume,,Manual,,,
2036,2018,,Gasolina,Usados,8067954328,Smart,90 cv,10 000 km,Cabrio,,Manual,27-VA-53,Nacional,Sim
2037,2015,Classe 1,Diesel,Usados,8068566011,Renault,90 cv,88 500 km,Carrinha,,Manual,,,
2038,2015,Classe 1,Diesel,Usados,8074634503,Peugeot,150 cv,93 878 km,Carrinha,,Manual,,Nacional,
2039,2011,Classe 1,Diesel,Usados,8072565454,Peugeot,200 cv,190 000 km,Coupé,,Manual,,Importado,
2040,2014,,Diesel,Usados,8071197073,VW,105 cv,175 000 km,Carrinha,,,,,Sim
2041,2010,,Diesel,Usados,8073550193,Renault,105 cv,171 000 km,Carrinha,,Manual,,Nacional,
2042,2017,Classe 1,Híbrido (Gasolina),Usados,8074365150,Mercedes-Benz,300 cv,40 000 km,Carrinha,Classe C,Automática,,Nacional,
2043,2012,,Diesel,Usados,8063025104,Renault,110 cv,145 200 km,Carrinha,,Manual,,,
2044,2005,Classe 1,Gasolina,Usados,8073403263,Renault,75 cv,85 200 km,Monovolume,,Manual,,Nacional,
2045,2010,Classe 1,Diesel,Usados,8070190250,Subaru,150 cv,116 000 km,Carrinha,,Manual,,Nacional,
