,Ano de Registo,Classe do veículo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Série,Tipo de Caixa,Matrícula,Origem,Valor Fixo
0,2015,Classe 1,Diesel,Usados,8072367754,Mercedes-Benz,177 cv,153 000 km,Carrinha,Classe CLA,Automática,,,
1,2016,Classe 1,Diesel,Usados,8074381400,VW,75 cv,53 395 km,Citadino,,Manual,02-RI-21,Nacional,
2,2017,,Diesel,Usados,8075645274,BMW,116 cv,150 000 km,Monovolume,Série 2,,,,
3,2009,,Diesel,Usados,8064216873,BMW,286 cv,258 000 km,SUV / TT,Série X,,,,
4,2018,Classe 2,Diesel,Usados,8075705314,Mercedes-Benz,190 cv,49 500 km,Monovolume,Classe V,Automática,25-UL-11,,
5,2013,,Diesel,Usados,8075706718,VW,140 cv,130 000 km,Carrinha,,Manual,,Nacional,Sim
6,2019,Classe 1,Híbrido (Gasolina),Usados,8073191906,Volvo,390 cv,2 000 km,Carrinha,,Automática,40ZM11,Nacional,
7,2015,,Diesel,Usados,8075641336,VW,110 cv,192 000 km,Carrinha,,,,,
8,2013,,Diesel,Usados,8075644878,Volvo,115 cv,180 000 km,Sedan,,,,,
9,2018,,Diesel,Usados,8072802841,Mercedes-Benz,204 cv,26 000 km,SUV / TT,Classe GLC,Automática,,,
10,2018,,Diesel,Usados,8072802841,Mercedes-Benz,204 cv,26 000 km,SUV / TT,Classe GLC,Automática,,,
11,2018,,Gasolina,Usados,8075704629,Smart,90 cv,30 000 km,Pequeno citadino,,Automática,,,Sim
12,2015,Classe 1,Diesel,Usados,8075705065,Opel,95 cv,159 000 km,Utilitário,,Manual,,Nacional,
13,2006,,Diesel,Usados,8075705008,Skoda,75 cv,179 800 km,Carrinha,,Manual,,Nacional,
14,2017,,Diesel,Usados,8075645274,BMW,116 cv,150 000 km,Monovolume,Série 2,,,,
15,2012,Classe 1,Diesel,Usados,8068697921,VW,105 cv,226 000 km,Carrinha,,Manual,55 NE 58,Nacional,
16,2016,Classe 1,Diesel,Usados,8073112583,VW,150 cv,103 205 km,Sedan,,Manual,34-RS-07,Nacional,
17,2009,Classe 1,Gasolina,Usados,8075706084,MINI,75 cv,113 000 km,Citadino,,Manual,,Nacional,
18,2015,Classe 1,Diesel,Usados,8062225723,Peugeot,115 cv,140 000 km,Carrinha,,Manual,,,
19,2016,,Diesel,Usados,8074509273,BMW,190 cv,124 464 km,Carrinha,Série 3,Manual,05QU58,,Sim
20,2013,,Eléctrico,Usados,8072885386,VW,82 cv,60 000 km,Pequeno citadino,,,,,
21,2005,Classe 1,Diesel,Usados,8073192074,BMW,163 cv,269 000 km,Sedan,Série 3,Manual,31-85-ZQ,Nacional,
22,2002,,Diesel,Usados,8068992139,BMW,163 cv,397 000 km,Sedan,Série 5,Manual,,,
23,2013,,Diesel,Usados,8075644878,Volvo,115 cv,180 000 km,Sedan,,,,,
24,2016,,Diesel,Usados,8066360373,Opel,110 cv,99 890 km,Carrinha,,Manual,,Nacional,Sim
25,2016,Classe 1,Gasolina,Usados,8075698086,Renault,220 cv,93 000 km,Citadino,,Automática,,Importado,Sim
26,2019,Classe 1,Gasolina,Usados,8063707714,Smart,71 cv,18 103 km,Citadino,,Automática,,Nacional,
27,2005,Classe 1,Diesel,Usados,8075704859,Mercedes-Benz,190 cv,350 000 km,Carrinha,Classe E,Automática,,,
28,2019,Classe 1,Gasolina,Usados,8075705153,Renault,90 cv,13 013 km,SUV / TT,,Manual,00-00-00,Nacional,Sim
29,2006,Classe 1,Diesel,Usados,8073122390,Renault,106 cv,250 000 km,Coupé,,Manual,,Nacional,
30,2010,Classe 1,Diesel,Usados,8071120274,BMW,184 cv,156 000 km,Coupé,Série 3,Manual,,Nacional,
31,2006,Classe 1,Diesel,Usados,8061087068,Opel,100 cv,217 000 km,Monovolume,,Manual,09-BE-32,Nacional,
32,2002,Classe 1,Diesel,Usados,8075706563,Audi,75 cv,260 000 km,Citadino,,Manual,,,
33,2014,,Diesel,Usados,8067398382,Mercedes-Benz,109 cv,106 793 km,Sedan,Classe CLA,Manual,,,Sim
34,2016,,Diesel,Usados,8074508571,Renault,75 cv,48 375 km,Citadino,,Manual,15RN72,,Sim
35,2015,Classe 1,Gasolina,Usados,8059261979,BMW,600 cv,42 000 km,Sedan,Série 6,Automática,,Nacional,Sim
36,2015,Classe 1,Gasolina,Usados,8075693754,Renault,275 cv,47 151 km,Coupé,,Manual,,Importado,Sim
37,2015,,Diesel,Usados,8075641336,VW,110 cv,192 000 km,Carrinha,,,,,
38,2014,,Diesel,Usados,8075705992,Mercedes-Benz,136 cv,180 604 km,Sedan,Classe E,,,,
39,2015,,Diesel,Usados,8074508422,VW,120 cv,144 192 km,Sedan,,Manual,96QJ04,,Sim
40,2011,Classe 1,Diesel,Usados,8075704289,Peugeot,110 cv,172 000 km,SUV / TT,,Automática,00-00-00,,Sim
41,2015,,Diesel,Usados,8072465575,BMW,150 cv,102 627 km,Sedan,Série 3,Manual,91QO66,,Sim
42,2009,,Diesel,Usados,8075767310,MINI,109 cv,176 000 km,Citadino,,Manual,,,
43,2007,,Diesel,Usados,8075704874,VW,140 cv,233 000 km,Sedan,,Manual,,Nacional,
44,2017,Classe 1,Diesel,Usados,8073388297,Mercedes-Benz,194 cv,36 000 km,Sedan,Classe E,,,Nacional,Sim
45,2008,Classe 1,Diesel,Usados,8072818416,SEAT,80 cv,190 000 km,Utilitário,,Manual,,Nacional,
46,2009,,Diesel,Usados,8075767310,MINI,109 cv,176 000 km,Citadino,,Manual,,,
47,2006,,Gasolina,Usados,8052390209,Aston Martin,385 cv,41 000 km,Coupé,,Manual,,,Sim
48,2005,,Diesel,Usados,8075703205,BMW,272 cv,174 850 km,Carrinha,Série 5,,,,Sim
49,2001,Classe 1,Gasolina,Usados,8073191120,Renault,110 cv,138 000 km,Carrinha,,Manual,60-91-SE,Nacional,
50,2007,Classe 1,Diesel,Usados,8075704434,Opel,75 cv,129 423 km,Citadino,,Manual,,Nacional,Sim
51,2017,,Diesel,Usados,8047102428,Peugeot,120 cv,70 655 km,Carrinha,,Manual,,Nacional,Sim
52,2017,Classe 1,Eléctrico,Usados,8058667986,VW,35 cv,72 000 km,Utilitário,,Automática,,,
53,2018,Classe 1,Diesel,Usados,8049063419,Dacia,90 cv,33 466 km,Utilitário,,Manual,20-UU-44,Nacional,
54,2007,Classe 1,Diesel,Usados,8067085540,Opel,100 cv,150 000 km,Carrinha,,Manual,,Nacional,Sim
55,2014,Classe 1,Diesel,Usados,8075704179,Skoda,110 cv,99 000 km,Sedan,,Manual,08-PG-77,Nacional,Sim
56,2016,,Diesel,Usados,8074507786,Opel,95 cv,105 596 km,Citadino,,Manual,03SA63,,Sim
57,2006,Classe 1,Diesel,Usados,8075704731,VW,140 cv,186 970 km,Sedan,,Manual,,Nacional,
58,2018,Classe 1,Diesel,Usados,8075704721,Nissan,110 cv,36 000 km,SUV / TT,,,,Nacional,Sim
59,2015,Classe 1,Diesel,Usados,8071592147,Peugeot,120 cv,158 000 km,Carrinha,,Manual,,,
60,2014,,Diesel,Usados,8067398382,Mercedes-Benz,109 cv,106 793 km,Sedan,Classe CLA,Manual,,,Sim
61,2019,Classe 1,Diesel,Usados,8060797189,VW,95 cv,8 100 km,SUV / TT,,Manual,,,
62,2013,,Diesel,Usados,8074381147,Renault,110 cv,199 000 km,Carrinha,,,,,
63,2019,Classe 1,Gasolina,Usados,8075704407,Jeep,120 cv,600 km,SUV / TT,,Manual,,,
64,2015,Classe 1,Diesel,Usados,8075704207,BMW,150 cv,155 000 km,SUV / TT,Série X,Automática,00-00-00,Nacional,
65,2019,,Diesel,Usados,8047763667,Audi,272 cv,8 km,SUV / TT,,Semi-automática,03-XH-34,Nacional,Sim
66,2013,Classe 1,Gasolina,Usados,8075611490,Peugeot,82 cv,64 000 km,Citadino,,Manual,,Nacional,Sim
67,2017,,Diesel,Usados,8075704019,Renault,110 cv,108 000 km,Monovolume,,Manual,34-XX-95,,Sim
68,2006,,Gasolina,Usados,8052390209,Aston Martin,385 cv,41 000 km,Coupé,,Manual,,,Sim
69,2005,Classe 1,Diesel,Usados,8075704859,Mercedes-Benz,190 cv,350 000 km,Carrinha,Classe E,Automática,,,
70,2017,,Diesel,Usados,8074508093,Renault,110 cv,105 695 km,Sedan,,Manual,54TH54,,Sim
71,2017,,Diesel,Usados,8074507936,Renault,110 cv,26 312 km,Carrinha,,Manual,15TI47,,Sim
72,2015,Classe 1,Diesel,Usados,8071592147,Peugeot,120 cv,158 000 km,Carrinha,,Manual,,,
73,2015,,Diesel,Usados,8074508327,VW,120 cv,18 607 km,Carrinha,,Manual,57QO09,,Sim
74,2017,Classe 1,Diesel,Usados,8073388297,Mercedes-Benz,194 cv,36 000 km,Sedan,Classe E,,,Nacional,Sim
75,2011,,Diesel,Usados,8073190284,VW,105 cv,120 000 km,Carrinha,,Manual,,Nacional,
76,2002,Classe 1,Gasolina,Usados,8075704267,Audi,102 cv,170 879 km,Sedan,,,,Nacional,
77,2016,Classe 1,Diesel,Usados,8075604188,Renault,90 cv,169 000 km,Citadino,,Manual,,Importado,
78,2015,,Diesel,Usados,8069723958,Mazda,105 cv,199 000 km,Citadino,,Manual,,Nacional,Sim
79,2009,Classe 1,Diesel,Usados,8075704567,BMW,116 cv,268 000 km,Coupé,Série 1,Manual,,Nacional,
80,2015,Classe 1,Eléctrico,Usados,8066071293,Renault,88 cv,38 000 km,Pequeno citadino,,Automática,,Importado,
81,2013,,Diesel,Usados,8074312701,Opel,75 cv,166 000 km,Citadino,,,,,
82,2019,Classe 1,Diesel,Usados,8073198296,Mercedes-Benz,116 cv,2 500 km,Utilitário,Classe A,Automática,,Nacional,
