,Ano de Registo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Tipo de Caixa,Série,Origem
11469,2018,Gasolina,Usados,8069476163,Fiat,69,43140,Citadino,Manual,,Nacional
11470,2013,Diesel,Usados,8060985053,Lexus,150,79000,Sedan,Manual,IS,Nacional
11471,2014,Diesel,Usados,8074199562,Smart,54,68080,Pequeno citadino,Automática,,Importado
11472,2015,Diesel,Usados,8074208324,Peugeot,68,124610,Citadino,Manual,,Nacional
11473,2018,Diesel,Usados,8075499250,Nissan,90,39332,Citadino,Manual,,Nacional
11474,2014,Diesel,Usados,8072308881,BMW,116,130206,Utilitário,Manual,Série 1,Nacional
11475,2014,Diesel,Usados,8056080085,Porsche,245,120000,SUV / TT,Automática,,
11476,2008,Diesel,Usados,8072917810,Smart,54,100000,Citadino,Automática,,
11477,2016,Diesel,Usados,8072312492,Dacia,109,72665,SUV / TT,Manual,,Nacional
11478,1999,Diesel,Usados,8075499226,BMW,184,208000,Sedan,Manual,Série 5,
11479,2012,Diesel,Usados,8073025210,Peugeot,68,150662,Citadino,Manual,,
11480,2017,Diesel,Usados,8072208202,BMW,116,39751,Utilitário,Automática,Série 1,Nacional
11481,2017,Diesel,Usados,8074209088,Land Rover,180,106000,SUV / TT,Automática,,
11482,2015,Diesel,Usados,8069249248,Renault,90,91748,Carrinha,Manual,,Nacional
11483,2015,Diesel,Usados,8075499247,BMW,116,93000,Utilitário,Manual,Série 1,
11484,2014,Híbrido (Diesel),Usados,8055509386,Citroën,200,90000,Utilitário,Automática,,
11485,1997,Gasolina,Usados,8073015710,BMW,115,166000,Cabrio,Manual,Série Z,Importado
11486,2014,Diesel,Usados,8073025058,VW,115,178801,Monovolume,Manual,,Nacional
11487,2017,Diesel,Usados,8074204477,Mercedes-Benz,194,52574,Coupé,Automática,Classe E,Nacional
11488,2019,Diesel,Usados,8072320294,Mercedes-Benz,122,15683,Sedan,Automática,Classe C,Nacional
11489,2018,Gasolina,Usados,8074211088,Renault,90,31562,Citadino,Manual,,Nacional
11490,2017,Diesel,Usados,8058053114,Jeep,120,39940,SUV / TT,Automática,,
11491,2006,Diesel,Usados,8074210494,Renault,105,233082,Carrinha,Manual,,Nacional
11492,2013,Diesel,Usados,8070767580,Porsche,250,166000,Sedan,Automática,,
11493,2000,GPL,Usados,8067440470,Nissan,140,266000,Sedan,Manual,,Nacional
11494,2007,Diesel,Usados,8075499057,Ford,92,259000,Carrinha,Manual,,Nacional
11495,2017,Diesel,Usados,8074207761,Mercedes-Benz,204,88000,SUV / TT,Automática,Classe GLC,
11496,2016,Diesel,Usados,8074211307,BMW,116,122800,Utilitário,Manual,Série 1,
11497,2015,Diesel,Usados,8072314863,Nissan,110,103881,Utilitário,Manual,,Nacional
11498,2017,Gasolina,Usados,8066139365,VW,75,60000,Citadino,Manual,,
11499,2015,Diesel,Usados,8074198846,Renault,95,148900,Carrinha,Manual,,
11500,2018,Gasolina,Usados,8074196124,Fiat,69,46000,Pequeno citadino,Manual,,Nacional
11501,2009,Diesel,Usados,8075499010,BMW,143,290000,SUV / TT,Manual,Série X,Nacional
11502,2016,Diesel,Usados,8066190038,Fiat,95,67000,SUV / TT,Manual,,
11503,2017,Diesel,Usados,8075499846,Fiat,95,46431,Citadino,Manual,,Nacional
11504,2017,Diesel,Usados,8075499713,Mercedes-Benz,170,146200,Carrinha,Automática,Classe C,Nacional
11505,2009,Diesel,Usados,8065376732,Audi,140,165500,Carrinha,Automática,,Nacional
11506,2017,Diesel,Usados,8075499753,BMW,313,40000,Cabrio,Automática,Série 6,Nacional
11507,2008,Diesel,Usados,8064547717,Ford,125,270000,Carrinha,Manual,,Nacional
11508,2018,Diesel,Usados,8044763142,Fiat,95,19500,SUV / TT,Manual,,
11509,2019,Gasolina,Usados,8075499587,VW,75,5722,Citadino,Manual,,Nacional
11510,2014,Diesel,Usados,8075499564,VW,140,160551,SUV / TT,Unknown,,
11511,2018,Diesel,Usados,8075499552,Peugeot,130,84021,SUV / TT,Manual,,
11512,2015,Diesel,Usados,8072855323,Nissan,130,78000,SUV / TT,Manual,,Nacional
11513,2019,Diesel,Usados,8075499841,BMW,150,20820,Carrinha,Semi-automática,Série 3,
11514,2019,Diesel,Usados,8075499835,BMW,116,15077,Sedan,Manual,Série 1,
11515,2014,Diesel,Usados,8052938068,SEAT,105,118900,Carrinha,Manual,,Nacional
11516,2006,Gasolina,Usados,8066141387,Citroën,60,120000,Pequeno citadino,Manual,,Nacional
11517,2016,Diesel,Usados,8075499690,Mercedes-Benz,136,155,Sedan,Manual,Classe CLA,
11518,2016,Gasolina,Usados,8075499783,Renault,100,13540,Utilitário,Manual,,Importado
11519,2007,Diesel,Usados,8062803956,Opel,125,212000,Carrinha,Manual,,Nacional
11520,2015,Diesel,Usados,8071886375,Renault,90,180000,Carrinha,Manual,,Nacional
11521,2019,Diesel,Usados,8075499840,BMW,150,13113,Carrinha,Semi-automática,Série 3,
11522,2017,Diesel,Usados,8075499462,Audi,150,47607,Sedan,Automática,,Nacional
11523,2002,Gasolina,Usados,8075499394,Smart,55,105000,Pequeno citadino,Automática,,
11524,2017,Diesel,Usados,8075499839,Renault,90,15539,Citadino,Manual,,Nacional
11525,2019,Diesel,Usados,8075499833,BMW,116,18145,Sedan,Manual,Série 1,
11526,2013,Diesel,Usados,6009121519,Opel,95,184500,Citadino,Manual,,Nacional
11527,2019,Diesel,Usados,8075499834,BMW,116,14212,Sedan,Manual,Série 1,
11528,2015,Diesel,Usados,8042087646,Renault,130,104942,Carrinha,Manual,,Nacional
11529,2015,Diesel,Usados,8034033738,Fiat,105,81123,Monovolume,Manual,,Nacional
11530,2019,Gasolina,Usados,8075499714,Nissan,70,17701,Citadino,Manual,,Nacional
11531,2016,Diesel,Usados,8059942432,Mercedes-Benz,116,97109,Sedan,Manual,Classe C,
11532,2010,Gasolina,Usados,8075500039,Renault,75,150000,Citadino,Manual,,Nacional
11533,2011,Diesel,Usados,8073951541,Renault,110,290000,Monovolume,Manual,,Nacional
11534,2016,Diesel,Usados,8073014583,Toyota,90,81000,Carrinha,Manual,,Nacional
11535,2016,Diesel,Usados,8074083121,Renault,90,148500,Carrinha,Manual,,Nacional
11536,2016,Diesel,Usados,8049876459,MINI,116,65000,Cabrio,Manual,,Nacional
11537,2018,Diesel,Usados,8075500043,BMW,190,21109,Sedan,Semi-automática,Série 4,
11538,2019,Gasolina,Usados,8075500336,Nissan,100,18400,Citadino,Manual,,
11539,2014,Diesel,Usados,8070805926,BMW,184,155000,Sedan,Automática,Série 3,Nacional
11540,2012,Diesel,Usados,8054410477,VW,105,89970,Utilitário,Manual,,Nacional
11541,2000,Gasolina,Usados,8074515177,Toyota,68,147000,Citadino,Manual,,
11542,2018,Diesel,Usados,8075500002,BMW,150,37700,Carrinha,Semi-automática,Série 3,
11543,2014,Diesel,Usados,8075500580,Dacia,110,187330,SUV / TT,Manual,,Nacional
11544,2014,Diesel,Usados,8074065550,Citroën,115,150000,Monovolume,Automática,,Importado
11545,2019,Diesel,Usados,8074211023,Fiat,95,18229,SUV / TT,Manual,,Nacional
11546,2009,Diesel,Usados,8075500194,SEAT,105,191000,Citadino,Manual,,
11547,2014,Diesel,Usados,8052897590,MINI,95,125000,Citadino,Manual,,
11548,2008,Gasolina,Usados,8051168487,Mitsubishi,98,170000,Carrinha,Automática,,Nacional
11549,2007,Diesel,Usados,8061736220,Opel,120,142000,Monovolume,Automática,,Nacional
11550,2015,Diesel,Usados,8071120103,VW,105,76686,Carrinha,Manual,,Nacional
11551,2019,Diesel,Usados,8075499838,BMW,116,21517,SUV / TT,Semi-automática,Série X,
11552,2019,Gasolina,Usados,8071342573,Ford,85,12376,Citadino,Manual,,Nacional
11553,2001,Gasolina,Usados,8058558892,Opel,75,164200,Citadino,Manual,,Nacional
11554,2011,Diesel,Usados,8055006615,Porsche,245,121000,SUV / TT,Automática,,
11555,2014,Diesel,Usados,8054414504,Peugeot,115,107000,SUV / TT,Automática,,
11556,2007,Diesel,Usados,8075500256,Peugeot,110,235000,Carrinha,Manual,,Nacional
11557,2000,Diesel,Usados,8061738167,Toyota,110,160000,Carrinha,Manual,,Nacional
11558,2014,Gasolina,Usados,8075499856,Ford,80,99980,Citadino,Manual,,Nacional
11559,2014,Diesel,Usados,8075500178,BMW,143,142124,Carrinha,Automática,Série 3,
11560,2019,Diesel,Usados,8073025914,Volvo,190,4000,Carrinha,Manual,,Nacional
11561,2008,Diesel,Usados,8054390895,Audi,140,174000,Sedan,Manual,,Nacional
11562,2015,Diesel,Usados,8075500317,Citroën,100,155,Utilitário,Manual,,
11563,2007,Diesel,Usados,8075500168,Audi,105,328500,Utilitário,Manual,,Importado
11564,2017,Diesel,Usados,8032732827,Mercedes-Benz,163,22000,Carrinha,Manual,,
11565,2013,Diesel,Usados,8074192399,Toyota,90,10000,Utilitário,Manual,,Nacional
11566,2015,Diesel,Usados,8061229533,BMW,116,86000,Utilitário,Manual,Série 1,Nacional
11567,2016,Diesel,Usados,8069718851,BMW,190,169000,Carrinha,Manual,Série 3,
11568,2018,Gasolina,Usados,8075501172,Peugeot,130,31488,SUV / TT,Automática,,Nacional
11569,2007,Diesel,Usados,8051859363,BMW,285,264000,Cabrio,Automática,Série 6,
11570,2016,Híbrido (Gasolina),Usados,8075500625,BMW,252,58500,Sedan,Automática,Série 3,
11571,2012,Diesel,Usados,8075500947,BMW,116,138000,Citadino,Unknown,Série 1,
11572,2010,Diesel,Usados,8072855960,Fiat,75,167000,Pequeno citadino,Manual,,
11573,2003,Diesel,Usados,8075500740,VW,105,215000,Utilitário,Manual,,
11574,2016,Diesel,Usados,8070512803,VW,115,210000,Monovolume,Manual,,
11575,2014,Diesel,Usados,8075500961,BMW,181,69300,Carrinha,Automática,Série 3,
11576,2005,Gasolina,Usados,8038296668,BMW,150,117000,Cabrio,Manual,Série Z,
11577,2007,Diesel,Usados,8075500656,Ford,125,196000,Monovolume,Manual,,Nacional
11578,2009,Diesel,Usados,8075500815,Kia,115,139000,Citadino,Manual,,Nacional
11579,2011,Diesel,Usados,8075500721,VW,105,245000,Carrinha,Manual,,Nacional
11580,2014,Diesel,Usados,8075501157,Peugeot,115,170,Carrinha,Manual,,
11581,2019,Gasolina,Usados,8075501026,Renault,90,14056,SUV / TT,Manual,,Nacional
11582,2001,Gasolina,Usados,8075500593,SEAT,50,73000,Pequeno citadino,Manual,,Nacional
11583,2012,Diesel,Usados,8072537073,Peugeot,112,181000,SUV / TT,Automática,,
11584,2011,Diesel,Usados,8075500983,Ford,115,77700,Utilitário,Manual,,
11585,2008,Diesel,Usados,8059733049,BMW,285,274473,Coupé,Automática,Série 3,Nacional
11586,2014,Gasolina,Usados,8009372283,Ford,65,35376,Citadino,Manual,,Nacional
11587,2018,Gasolina,Usados,8075500985,Renault,90,18000,Citadino,Unknown,,
11588,2012,Diesel,Usados,8072856005,BMW,143,208000,Utilitário,Manual,Série 1,Importado
11589,2016,Diesel,Usados,8074196757,Nissan,110,28000,SUV / TT,Manual,,Nacional
11590,2015,Diesel,Usados,8075500856,Volvo,181,145000,Carrinha,Manual,,
11591,2017,Gasolina,Usados,8067138307,VW,75,72000,Citadino,Manual,,Nacional
11592,2010,Diesel,Usados,8072859946,Skoda,170,125000,Carrinha,Manual,,Nacional
11593,2007,Diesel,Usados,8075485494,Mazda,110,179800,Utilitário,Manual,,Nacional
11594,1971,Gasolina,Usados,8067533169,Citroën,32,31000,Sedan,Unknown,,
11595,2017,Diesel,Usados,8067061734,BMW,150,24000,Sedan,Automática,Série 4,Nacional
11596,2018,Gasolina,Usados,8053402887,MINI,231,5710,Utilitário,Manual,,Nacional
11597,2013,Gasolina,Usados,8066472033,Fiat,69,52689,Cabrio,Manual,,Nacional
11598,2017,Diesel,Usados,8067084989,BMW,116,3769,Utilitário,Manual,Série 1,
11599,2015,Gasolina,Usados,8072285217,Opel,69,99000,Citadino,Manual,,Nacional
11600,2019,Gasolina,Usados,8075502174,Nissan,100,16100,Citadino,Manual,,
11601,2019,Diesel,Usados,8073024842,Mercedes-Benz,194,9803,Sedan,Automática,Classe C,Nacional
11602,2015,Gasolina,Usados,8043497508,Nissan,80,54503,Citadino,Manual,,Nacional
11603,2018,Gasolina,Usados,8066746606,Renault,90,9188,SUV / TT,Manual,,Nacional
11604,2018,Diesel,Usados,8068299265,BMW,116,15234,SUV / TT,Manual,Série X,
11605,2014,Diesel,Usados,8072923032,Opel,136,199000,Carrinha,Manual,,Nacional
11606,2017,Gasolina,Usados,8066941701,Renault,90,38948,SUV / TT,Manual,,Nacional
11607,2016,Diesel,Usados,8075501395,Mercedes-Benz,170,117376,Carrinha,Automática,Classe C,
11608,2015,Diesel,Usados,8063089233,Volvo,120,61175,Carrinha,Manual,,Nacional
11609,2013,Diesel,Usados,8061467729,Land Rover,150,120000,SUV / TT,Manual,,
11610,2017,Diesel,Usados,8067587661,Peugeot,75,85000,Citadino,Manual,,Nacional
11611,2019,Gasolina,Usados,8074212293,Mercedes-Benz,476,6000,Cabrio,Automática,,Nacional
11612,1991,Gasolina,Usados,8075502102,Ferrari,300,12000,Coupé,Unknown,,
11613,2015,Diesel,Usados,8074118679,Mercedes-Benz,204,108000,Carrinha,Automática,Classe CLS,
11614,2012,Híbrido (Diesel),Usados,8075444342,DS,163,225561,Utilitário,Automática,,Importado
11615,2015,Diesel,Usados,8075501447,Volvo,115,87409,Utilitário,Unknown,,Nacional
11616,2014,Gasolina,Usados,8001466784,Ford,65,28532,Citadino,Manual,,Nacional
11617,2015,Diesel,Usados,8075502219,Mercedes-Benz,116,129,Sedan,Manual,Classe C,
11618,2015,Diesel,Usados,8072928616,Opel,140,199000,Carrinha,Manual,,Nacional
11619,2004,Diesel,Usados,8075501507,Honda,100,190000,Utilitário,Manual,,
11620,2016,Diesel,Usados,8070687264,Hyundai,75,112000,Citadino,Manual,,Nacional
11621,2016,Diesel,Usados,8066745890,Nissan,110,29829,SUV / TT,Manual,,Nacional
11622,2018,Gasolina,Usados,8066749509,Renault,90,15204,SUV / TT,Manual,,Nacional
11623,2019,Diesel,Usados,8075501771,SEAT,115,210,SUV / TT,Manual,,Nacional
11624,2011,Diesel,Usados,8064547017,Opel,131,203000,Carrinha,Manual,,Nacional
11625,2015,Diesel,Usados,8057858661,Renault,90,244000,Monovolume,Manual,,Nacional
11626,2007,Diesel,Usados,8000522244,BMW,261,208000,Cabrio,Automática,Série 3,Nacional
11627,2013,Diesel,Usados,8074196347,Ford,115,222000,Monovolume,Manual,,
11628,2011,Diesel,Usados,8075502643,BMW,163,230000,Carrinha,Manual,Série 3,
11629,2013,Diesel,Usados,8073611875,Mitsubishi,156,77000,SUV / TT,Automática,,Nacional
11630,2016,Gasolina,Usados,8066452478,Toyota,69,37671,Citadino,Manual,,Nacional
11631,2015,Diesel,Usados,8057641689,Mercedes-Benz,116,56000,Carrinha,Manual,Classe C,
11632,2017,Gasolina,Usados,8075502658,Peugeot,110,59000,Citadino,Manual,,Importado
11633,2017,Gasolina,Usados,8075503276,Fiat,69,42000,Cabrio,Automática,,
11634,2014,Diesel,Usados,8075502531,Renault,130,202200,Monovolume,Manual,,Importado
11635,2002,Diesel,Usados,8075503114,Smart,65,190000,Pequeno citadino,Unknown,,
11636,2016,Diesel,Usados,8066219239,VW,110,116000,Carrinha,Unknown,,
11637,2014,Híbrido (Diesel),Usados,8047798921,Peugeot,200,144300,Carrinha,Automática,,
11638,2016,Diesel,Usados,8074196141,BMW,190,36000,Sedan,Manual,Série 3,Nacional
11639,2001,Gasolina,Usados,8075502085,SEAT,55,135000,Carrinha,Manual,,
11640,2007,Diesel,Usados,8042004388,Citroën,109,190000,Monovolume,Manual,,
11641,2018,Gasolina,Usados,8067088768,Fiat,140,42072,SUV / TT,Manual,,
11642,2016,Diesel,Usados,8067265635,BMW,95,32250,Monovolume,Manual,Série 2,
11643,2015,Diesel,Usados,8046427031,Renault,110,39691,Carrinha,Manual,,Nacional
11644,2004,Diesel,Usados,8060237795,Ford,110,240000,Monovolume,Manual,,
11645,2010,Diesel,Usados,8000875010,VW,105,168000,Carrinha,Manual,,Nacional
11646,2002,Diesel,Usados,8074190575,Mercedes-Benz,143,472185,Carrinha,Automática,Classe C,
11647,2014,Diesel,Usados,8073979558,Mercedes-Benz,170,182000,Carrinha,Automática,Classe E,Importado
11648,2013,Híbrido (Diesel),Usados,8073024167,Citroën,163,152800,Utilitário,Automática,,Importado
11649,2010,Diesel,Usados,8069750626,Jeep,200,79000,SUV / TT,Automática,,
11650,2018,Híbrido (Gasolina),Usados,8068375321,BMW,374,16494,Coupé,Automática,Série i,
11651,2018,Gasolina,Usados,8075502519,Fiat,69,29042,Citadino,Manual,,Nacional
11652,2016,Diesel,Usados,8059948285,Mercedes-Benz,110,122000,Utilitário,Manual,Classe A,Importado
11653,2008,Diesel,Usados,8075502466,Citroën,70,202500,Pequeno citadino,Manual,,
11654,2011,Diesel,Usados,8067181478,Volvo,110,108000,Coupé,Manual,,Nacional
11655,2019,Gasolina,Usados,8075502738,VW,95,14091,Citadino,Automática,,Nacional
11656,2018,Diesel,Usados,8067138586,Jaguar,150,29902,SUV / TT,Automática,,
11657,2017,Diesel,Usados,8066942002,Mazda,105,14043,SUV / TT,Manual,,
11658,2016,Gasolina,Usados,8066451436,Toyota,69,37976,Citadino,Manual,,Nacional
11659,2017,Gasolina,Usados,8066778810,Opel,75,68953,Citadino,Manual,,Nacional
11660,2012,Diesel,Usados,8074194621,BMW,184,232116,Carrinha,Manual,Série 3,
11661,2017,Gasolina,Usados,8060058046,Fiat,70,39492,Cabrio,Manual,,Nacional
11662,2017,Gasolina,Usados,8066778795,Opel,70,71320,Pequeno citadino,Manual,,Nacional
11663,2019,Gasolina,Usados,8072073926,Fiat,69,7165,Pequeno citadino,Manual,,Nacional
11664,2019,Híbrido (Gasolina),Usados,8075503672,BMW,252,19572,Sedan,Automática,Série 5,Nacional
11665,1999,Diesel,Usados,8042210550,Audi,110,320817,Carrinha,Manual,,
11666,2008,Diesel,Usados,8056365052,BMW,286,191000,SUV / TT,Automática,Série X,
11667,2015,Diesel,Usados,8072976171,Peugeot,120,154000,Carrinha,Manual,,
11668,2015,Diesel,Usados,8073787598,Mercedes-Benz,177,197011,Carrinha,Automática,Classe CLA,Importado
11669,2014,Diesel,Usados,8072925784,Citroën,163,199057,Utilitário,Manual,,Importado
11670,1990,Gasolina,Usados,8074192316,Alfa Romeo,107,53654,Cabrio,Manual,,
11671,2016,Diesel,Usados,8072925797,Peugeot,120,93199,Monovolume,Manual,,Nacional
11672,2009,Gasolina,Usados,8074062873,Smart,61,95253,Pequeno citadino,Automática,,Nacional
11673,2010,Diesel,Usados,8074193993,BMW,184,220000,Carrinha,Manual,Série 3,
11674,2014,Gasolina,Usados,8066144352,Mazda,73,109056,Citadino,Manual,,Nacional
11675,2017,Diesel,Usados,8067095216,Nissan,130,30523,SUV / TT,Manual,,Nacional
11676,2017,Gasolina,Usados,8064188746,Fiat,69,61525,Pequeno citadino,Manual,,Nacional
11677,2012,Diesel,Usados,8075501452,Ford,115,139000,Monovolume,Unknown,,
11678,2019,Gasolina,Usados,8072073741,Citroën,82,7030,Citadino,Manual,,Importado
11679,2009,Diesel,Usados,8074191849,Peugeot,110,122081,Carrinha,Manual,,
11680,2015,Diesel,Usados,8063511562,Renault,110,170138,Monovolume,Manual,,
11681,2004,Diesel,Usados,8061245658,Audi,140,220321,Coupé,Manual,,
11682,2015,Gasolina,Usados,8074211426,SEAT,150,46000,Utilitário,Manual,,Nacional
11683,2015,Diesel,Usados,8046427754,Renault,95,34502,Carrinha,Manual,,Nacional
11684,2019,Gasolina,Usados,8072073844,Fiat,69,6483,Pequeno citadino,Manual,,Nacional
11685,2011,Diesel,Usados,8075503890,Fiat,90,160000,Citadino,Manual,,Nacional
11686,2017,Diesel,Usados,8075503680,BMW,116,70991,Utilitário,Unknown,Série 1,
11687,2006,Diesel,Usados,8038361784,VW,105,324123,Utilitário,Automática,,Nacional
11688,2013,Diesel,Usados,8061245065,Opel,110,148399,Carrinha,Manual,,Nacional
11689,2016,Gasolina,Usados,8066453958,Toyota,69,44510,Citadino,Manual,,Nacional
11690,2015,Diesel,Usados,8052720533,Renault,110,115480,SUV / TT,Manual,,
11691,2017,Diesel,Usados,8060392308,Fiat,125,88870,Monovolume,Manual,,Nacional
11692,2014,Diesel,Usados,8075504332,Peugeot,115,129000,Utilitário,Manual,,
11693,2008,Diesel,Usados,8000061804,VW,100,89785,Cabrio,Manual,,
11694,2013,Diesel,Usados,8073697677,BMW,143,145325,Sedan,Automática,Série 3,
11695,2018,Híbrido (Diesel),Usados,8073580983,Volvo,315,74086,Carrinha,Automática,,
11696,2015,Diesel,Usados,8068006863,VW,120,190000,Carrinha,Manual,,
11697,2005,Diesel,Usados,8015461968,BMW,163,189581,Citadino,Automática,Série 1,
11698,2007,Diesel,Usados,8020894956,Alfa Romeo,170,227000,Coupé,Manual,,
11699,2011,Diesel,Usados,8052732601,Porsche,240,127737,SUV / TT,Automática,,
11700,2015,Diesel,Usados,8068950379,MINI,116,59500,Citadino,Manual,,
11701,1992,Gasolina,Usados,8074046903,Lotus,167,12500,Cabrio,Manual,,Nacional
11702,2017,Diesel,Usados,8034779968,VW,184,32000,Utilitário,Automática,,
11703,2019,Gasolina,Usados,8069744254,Peugeot,82,17329,Citadino,Manual,,
11704,2009,Gasolina,Usados,8075503899,Porsche,255,80000,Cabrio,Automática,,Nacional
11705,2017,Diesel,Usados,8053465313,Peugeot,150,117262,Carrinha,Automática,,
11706,2019,Gasolina,Usados,8069747886,Peugeot,82,16519,Citadino,Manual,,
11707,2014,Diesel,Usados,8061308836,Fiat,85,174717,Citadino,Manual,,
11708,2006,Diesel,Usados,8066544494,BMW,163,214895,Sedan,Automática,Série 3,
11709,2008,Diesel,Usados,8059624798,Mercedes-Benz,109,153632,Utilitário,Manual,Classe A,
11710,1988,Gasolina,Usados,8066434437,BMW,130,209437,Sedan,Manual,Série 3,
11711,2008,Diesel,Usados,8068006439,BMW,150,300000,SUV / TT,Manual,Série X,
11712,2016,Gasolina,Usados,8073614982,Mercedes-Benz,455,40670,Sedan,Automática,Classe S,
11713,2007,Diesel,Usados,8075504479,Renault,115,128000,Monovolume,Manual,,Nacional
11714,1996,Diesel,Usados,8075504262,Mercedes-Benz,177,300000,Sedan,Automática,Classe S,Importado
11715,2014,Diesel,Usados,8074211185,Mercedes-Benz,109,79000,Sedan,Manual,Classe CLA,Nacional
11716,2012,Diesel,Usados,8053350877,Peugeot,115,186502,Carrinha,Automática,,
11717,2015,Diesel,Usados,8072647936,Porsche,300,94838,Sedan,Automática,,
11718,2013,Gasolina,Usados,8075504438,Fiat,75,90000,Pequeno citadino,Manual,,
11719,2012,Diesel,Usados,8074114126,SEAT,70,170000,Carrinha,Manual,,Nacional
11720,2015,Diesel,Usados,8041492841,Citroën,115,126674,SUV / TT,Manual,,
11721,2018,Híbrido (Gasolina),Usados,8062664931,Porsche,462,23000,Sedan,Automática,,
11722,2014,Diesel,Usados,8065678759,Mercedes-Benz,136,194637,Utilitário,Automática,Classe A,
11723,2014,Diesel,Usados,8022653898,Land Rover,258,83710,SUV / TT,Automática,,
11724,2015,Diesel,Usados,8043297997,BMW,95,62051,Utilitário,Manual,Série 1,
11725,2019,Híbrido (Gasolina),Usados,8061346882,Porsche,462,11669,Sedan,Automática,,
11726,2010,Diesel,Usados,8020244856,Audi,250,129731,Sedan,Automática,,
11727,2014,Híbrido (Gasolina),Usados,8065794380,BMW,365,48556,Coupé,Automática,Série i,
11728,2014,Gasolina,Usados,8072167920,Mercedes-Benz,360,56270,Utilitário,Automática,Classe A,
