,Ano de Registo,Combustível,Condição,ID,Marca,Origem,Potência,Quilómetros,Segmento,Série,Tipo de Caixa
10274,2017,Diesel,Usados,8063006653,BMW,Importado,116,28000,Utilitário,Série 1,Manual
10275,2005,Diesel,Usados,8066747924,Renault,Nacional,150,156000,Monovolume,,Automática
10276,2013,Diesel,Usados,8037637994,BMW,,381,172000,SUV / TT,Série X,Automática
10277,2017,Diesel,Usados,8074057093,Renault,Nacional,110,88138,Utilitário,,Manual
10278,2016,Diesel,Usados,8075480442,Mercedes-Benz,,204,118000,Sedan,Classe C,Automática
10279,2010,Diesel,Usados,8059649473,Opel,,90,183370,Citadino,,Manual
10280,2016,Gasolina,Usados,8073979929,VW,,105,34078,Cabrio,,Manual
10281,2015,Híbrido (Gasolina),Usados,8042743301,Lexus,,197,74586,SUV / TT,NX,Automática
10282,2019,Gasolina,Usados,8075480692,Dacia,,90,750,Utilitário,,Manual
10283,2015,Eléctrico,Usados,8062917346,BMW,,170,73000,Citadino,Série i,Unknown
10284,2018,Gasolina,Usados,8066254071,Toyota,Nacional,69,29806,Pequeno citadino,,Manual
10285,2010,Diesel,Usados,8000053878,Ford,Nacional,109,154926,Carrinha,,Manual
10286,2017,Gasolina,Usados,8009458116,Fiat,Nacional,69,49000,Pequeno citadino,,Manual
10287,2011,Diesel,Usados,8075480608,Audi,Nacional,143,380000,Carrinha,,Automática
10288,2012,Diesel,Usados,8064533053,Renault,,110,133629,Utilitário,,Manual
10289,2019,Gasolina,Usados,8073030237,SEAT,Nacional,115,12983,Utilitário,,Automática
10290,2018,Gasolina,Usados,8067401940,Fiat,Nacional,69,31329,Pequeno citadino,,Manual
10291,2007,Diesel,Usados,8069014096,SEAT,,105,270437,Monovolume,,Manual
10292,2011,Diesel,Usados,8051945711,BMW,Nacional,184,179000,Carrinha,Série 3,Manual
10293,2016,Diesel,Usados,8074193077,Volvo,Nacional,120,65854,Utilitário,,Manual
10294,2016,Diesel,Usados,8057355063,BMW,,190,171000,Utilitário,Série 3,Unknown
10295,2017,Diesel,Usados,8075480476,Fiat,Nacional,95,62539,Carrinha,,Manual
10296,2019,Diesel,Usados,8075480503,Renault,,120,21500,Monovolume,,Manual
10297,2019,Diesel,Usados,8075480791,Dacia,,95,1300,Utilitário,,Manual
10298,2019,Gasolina,Usados,8073980043,Renault,,90,16694,Citadino,,Manual
10299,2014,Híbrido (Gasolina),Usados,8044704228,Lexus,Importado,223,158027,Sedan,IS,Automática
10300,2019,Gasolina,Usados,8073030386,Renault,Nacional,90,11742,SUV / TT,,Manual
10301,2018,Diesel,Usados,8070755604,Mercedes-Benz,Nacional,116,49000,Utilitário,Classe A,Automática
10302,2017,Diesel,Usados,8072910707,Fiat,Nacional,125,74856,Monovolume,,Manual
10303,2016,Híbrido (Diesel),Usados,8062813105,Audi,,373,116000,SUV / TT,,Automática
10304,2017,Diesel,Usados,8069501683,BMW,Nacional,116,59863,Utilitário,Série 1,Manual
10305,2016,Gasolina,Usados,8071003430,Opel,,70,41273,Citadino,,Manual
10306,2009,Diesel,Usados,8066749460,Ford,Nacional,125,182715,Sedan,,Manual
10307,2016,Diesel,Usados,8072316650,Renault,Nacional,90,38744,SUV / TT,,Manual
10308,2005,Gasolina,Usados,8070469477,Jaguar,Nacional,400,131000,Sedan,,Automática
10309,2015,Diesel,Usados,8074067476,VW,,184,135500,Coupé,,Unknown
10310,2004,Gasolina,Usados,8038287243,Audi,Nacional,180,97760,Cabrio,,Manual
10311,2012,Diesel,Usados,8075480614,Citroën,Nacional,115,124000,Utilitário,,Automática
10312,2014,Diesel,Usados,8069006648,Volvo,Importado,115,91000,Utilitário,,Manual
10313,2019,Gasolina,Usados,8070960343,Renault,Nacional,90,6743,Citadino,,Manual
10314,2010,Diesel,Usados,8074185440,VW,Nacional,90,96000,Citadino,,Manual
10315,2013,Gasolina,Usados,8070646386,VW,,230,110000,Utilitário,,Manual
10316,2018,Diesel,Usados,8075480854,BMW,,190,16100,Coupé,Série 2,Unknown
10317,2006,Diesel,Usados,8057989942,SEAT,Nacional,140,142000,Utilitário,,Automática
10318,2004,Diesel,Usados,8075480784,Peugeot,,109,263000,Sedan,,Manual
10319,2018,Gasolina,Usados,8075480944,Renault,Nacional,90,44511,Citadino,,Unknown
10320,2004,Diesel,Usados,8063824128,Toyota,Nacional,116,211000,Monovolume,,Manual
10321,2017,Diesel,Usados,8075480948,Renault,,110,30482,Sedan,,Manual
10322,2015,Diesel,Usados,8072918951,Audi,Nacional,135,30650,Sedan,,Manual
10323,2010,Diesel,Usados,8046639025,Audi,Nacional,245,199000,Sedan,,Automática
10324,2016,Diesel,Usados,8068276109,Citroën,Nacional,100,95584,Utilitário,,Unknown
10325,2017,Diesel,Usados,8041469932,BMW,,116,14986,Sedan,Série 1,Automática
10326,2001,Gasolina,Usados,8067195767,Renault,Nacional,75,122000,Citadino,,Manual
10327,2010,Diesel,Usados,8075481258,Audi,,105,250000,Utilitário,,Manual
10328,2014,Gasolina,Usados,8063337876,Mercedes-Benz,Nacional,310,41000,Cabrio,Classe SL,Automática
10329,2020,Gasolina,Usados,8075481082,Renault,,140,1300,Monovolume,,Manual
10330,2014,Gasolina,Usados,8070248508,Skoda,Nacional,75,84000,Pequeno citadino,,Manual
10331,2011,Diesel,Usados,8050779731,Audi,Nacional,90,86000,Citadino,,Manual
10332,2013,Gasolina,Usados,8075225348,Peugeot,Nacional,68,165000,Citadino,,Manual
10333,2018,Gasolina,Usados,8072089799,Ford,Nacional,85,43185,Citadino,,Unknown
10334,2009,Diesel,Usados,8044711058,Mercedes-Benz,Nacional,170,99000,SUV / TT,Classe GLK,Automática
10335,2011,Diesel,Usados,8060002674,VW,,170,160000,Carrinha,,Manual
10336,2017,Diesel,Usados,8071913081,Ford,Nacional,120,45593,Carrinha,,Unknown
10337,2006,Gasolina,Usados,8072285159,Renault,,75,140000,Monovolume,,Manual
10338,2014,Diesel,Usados,8068275514,Peugeot,Nacional,92,88083,Utilitário,,Unknown
10339,2017,Gasolina,Usados,8070511902,Citroën,Nacional,82,54643,Citadino,,Manual
10340,2012,Diesel,Usados,8049605163,Mercedes-Benz,Nacional,136,136000,Carrinha,Classe C,Automática
10341,2014,Diesel,Usados,8044418686,BMW,,218,152189,Sedan,Série 3,Automática
10342,2015,Diesel,Usados,8062089165,BMW,Nacional,258,65000,SUV / TT,Série X,Automática
10343,2005,Gasolina,Usados,8074187683,VW,Nacional,90,123000,Utilitário,,Manual
10344,2017,Diesel,Usados,8057134842,Mazda,,105,35000,Sedan,,Manual
10345,2001,Gasolina,Usados,8067090467,Toyota,Nacional,68,147000,Citadino,,Manual
10346,2017,Diesel,Usados,8071922450,Ford,Nacional,120,55386,Carrinha,,Unknown
10347,2010,Diesel,Usados,8061339135,MINI,,110,131000,Citadino,,Unknown
10348,2013,Gasolina,Usados,8072191940,Audi,Nacional,211,65000,SUV / TT,,Automática
10349,2016,Diesel,Usados,8069151077,Audi,,150,159000,Carrinha,,Automática
10350,2005,Diesel,Usados,8073082799,BMW,,140,319000,Citadino,Série 3,Unknown
10351,2010,GPL,Usados,8074059599,Citroën,Nacional,60,120152,Citadino,,Manual
10352,2015,Gasolina,Usados,8066938146,Peugeot,Nacional,82,32090,Citadino,,Unknown
10353,2006,Diesel,Usados,8062208588,Opel,,110,219566,Carrinha,,Unknown
10354,2002,Gasolina,Usados,8075481389,Peugeot,Nacional,60,231000,Citadino,,Manual
10355,2005,Gasolina,Usados,8074059187,Opel,Nacional,80,171200,Citadino,,Manual
10356,2015,Diesel,Usados,8075481451,MINI,,115,60000,Citadino,,Manual
10357,2009,Diesel,Usados,8070757996,VW,Nacional,110,154703,Carrinha,,Manual
10358,1998,Gasolina,Usados,8055977870,BMW,Nacional,321,42000,Coupé,Série Z,Manual
10359,2010,Diesel,Usados,8071352549,Volvo,Nacional,163,168000,Carrinha,,Automática
10360,2008,Gasolina,Usados,8046009656,Mercedes-Benz,,470,74000,Carrinha,Classe C,Automática
10361,2007,Gasolina,Usados,8074062225,Audi,Nacional,116,190000,Utilitário,,Unknown
10362,2010,Diesel,Usados,8069933228,Renault,,110,145236,Coupé,,Unknown
10363,2008,Diesel,Usados,8064096215,MINI,,110,142363,Utilitário,,Unknown
10364,2014,Diesel,Usados,8075282491,Skoda,,107,97654,Carrinha,,Manual
10365,2009,Diesel,Usados,8075481328,Fiat,,90,111000,Sedan,,Manual
10366,2000,Gasolina,Usados,8069151017,Honda,,240,169307,Cabrio,,Manual
10367,2015,Diesel,Usados,8069202853,Renault,,90,152384,Carrinha,,Manual
10368,2012,Diesel,Usados,8040993290,Ford,Nacional,75,105000,Pequeno citadino,,Manual
10369,2017,Diesel,Usados,8070957500,Volvo,Nacional,190,50329,SUV / TT,,Automática
10370,2007,Gasolina,Usados,8070962963,VW,Nacional,75,112000,Citadino,,Manual
10371,2011,Diesel,Usados,8062596082,Citroën,,90,138535,Citadino,,Unknown
10372,1999,Diesel,Usados,8075480742,VW,,110,355000,Sedan,,Manual
10373,2018,Diesel,Usados,8069202846,Renault,,130,76909,Sedan,,Automática
10374,2010,Diesel,Usados,8044761761,Ford,Nacional,125,130000,Carrinha,,Manual
10375,2010,Diesel,Usados,8067565347,BMW,Nacional,143,160000,Utilitário,Série 1,Manual
10376,2013,Diesel,Usados,8070046176,BMW,,163,163300,Carrinha,Série 3,Manual
10377,2009,Diesel,Usados,8060803565,Citroën,Nacional,110,198000,Carrinha,,Manual
10378,2012,Diesel,Usados,8075481877,Audi,,90,200000,Citadino,,Manual
10379,2016,Diesel,Usados,8075481675,Toyota,,150,70392,SUV / TT,,Manual
10380,2019,Gasolina,Usados,8075481813,Renault,,90,13122,Citadino,,Manual
10381,2019,Gasolina,Usados,8075481727,Renault,,140,8861,Carrinha,,Manual
10382,2018,Diesel,Usados,8075481900,Renault,,125,28268,Monovolume,,Manual
10383,2019,Diesel,Usados,8075481880,Renault,,115,16395,Sedan,,Manual
10384,2019,Diesel,Usados,8075481754,Renault,,115,18548,SUV / TT,,Manual
10385,2018,Gasolina,Usados,8075481685,VW,,110,32846,Utilitário,,Manual
10386,2018,Gasolina,Usados,8075166597,Renault,,90,16450,SUV / TT,,Manual
10387,2019,Gasolina,Usados,8075481869,Renault,,90,13914,Carrinha,,Manual
10388,2019,Gasolina,Usados,8075481836,Renault,,140,13954,Carrinha,,Manual
10389,2004,Diesel,Usados,8075481747,Mazda,Nacional,136,280000,Sedan,,Manual
10390,2018,Diesel,Usados,8075481795,Renault,,110,50650,Monovolume,,Manual
10391,2019,Diesel,Usados,8075481858,Renault,,115,11691,SUV / TT,,Manual
10392,2018,Diesel,Usados,8075481784,Renault,,110,27057,Monovolume,,Manual
10393,2004,Gasolina,Usados,8073611144,Alfa Romeo,,120,135170,Utilitário,,Manual
10394,2019,Gasolina,Usados,8075481702,Renault,,90,10061,Citadino,,Manual
10395,2008,Diesel,Usados,8064094711,MINI,,110,143623,Citadino,,Unknown
10396,2014,Diesel,Usados,8075187760,Renault,,110,180000,Carrinha,,Manual
10397,2018,Diesel,Usados,8075481742,Renault,,110,46010,Monovolume,,Manual
10398,2019,Gasolina,Usados,8075481710,Renault,,140,12033,Carrinha,,Manual
10399,2009,Diesel,Usados,8063091021,Nissan,Nacional,110,175000,SUV / TT,,Manual
10400,2017,Diesel,Usados,8066948165,Audi,,150,147000,Carrinha,,Automática
10401,2019,Gasolina,Usados,8075481805,Renault,,90,11530,Citadino,,Manual
10402,2019,Diesel,Usados,8075481885,Renault,,115,17134,Carrinha,,Manual
10403,2019,Gasolina,Usados,8075481822,Renault,,90,18374,Carrinha,,Manual
10404,2019,Gasolina,Usados,8075481846,Renault,,140,8258,Carrinha,,Manual
10405,2014,Diesel,Usados,8075481718,Mercedes-Benz,,109,150000,Citadino,Classe A,Manual
10406,2019,Gasolina,Usados,8075481694,Renault,,90,16965,SUV / TT,,Manual
10407,2007,Diesel,Usados,8075481765,Volvo,,80,162000,Carrinha,,Unknown
10408,2019,Gasolina,Usados,8075481762,Renault,,90,15796,SUV / TT,,Manual
10409,2019,Diesel,Usados,8075481829,Renault,,115,12594,SUV / TT,,Manual
10410,2014,Diesel,Usados,8063845974,Citroën,,70,120000,Citadino,,Manual
10411,2016,Diesel,Usados,8075778900,Renault,,110,100000,Carrinha,,Manual
10412,2015,Diesel,Usados,8075482022,BMW,Nacional,231,68594,SUV / TT,Série X,Automática
10413,2019,Gasolina,Usados,8075481905,Renault,,90,18346,SUV / TT,,Manual
10414,2015,Diesel,Usados,8068447166,Renault,Nacional,90,150000,Carrinha,,Manual
10415,2019,Diesel,Usados,8075482011,Renault,,90,19956,Carrinha,,Manual
10416,2019,Gasolina,Usados,8075482005,Renault,,90,12730,Citadino,,Manual
10417,2019,Gasolina,Usados,8075481932,Renault,,90,17993,SUV / TT,,Manual
10418,2018,Diesel,Usados,8075481948,Renault,,110,34887,Monovolume,,Manual
10419,2018,Diesel,Usados,8075481991,Renault,,110,29354,Carrinha,,Manual
10420,2016,Diesel,Usados,8062799117,Audi,Nacional,110,138433,Utilitário,,Manual
10421,2018,Diesel,Usados,8068982199,Fiat,Nacional,95,66802,Utilitário,,Manual
10422,2015,Diesel,Usados,8074693553,BMW,,150,140000,Carrinha,Série 3,Automática
10423,2019,Gasolina,Usados,8075481971,Renault,,90,12769,SUV / TT,,Manual
10424,2018,Diesel,Usados,8075481915,Renault,,110,48492,Monovolume,,Manual
10425,2019,Diesel,Usados,8075481982,Renault,,115,21614,Carrinha,,Manual
10426,2016,Diesel,Usados,8062798732,Audi,Nacional,110,130365,Utilitário,,Manual
10427,2007,Diesel,Usados,8072259353,BMW,Nacional,177,266000,Coupé,Série 3,Automática
10428,2016,Gasolina,Usados,8054332761,Renault,Nacional,90,58575,Citadino,,Manual
10429,2018,Gasolina,Usados,8062797597,Renault,Nacional,90,36871,Citadino,,Manual
10430,2019,Diesel,Usados,8075481940,Renault,,115,22009,Carrinha,,Manual
10431,2018,Diesel,Usados,8075482042,Renault,,110,47426,Monovolume,,Manual
10432,2019,Diesel,Usados,8075481927,Renault,,115,16986,SUV / TT,,Manual
10433,2019,Gasolina,Usados,8075481998,Renault,,90,16151,Citadino,,Manual
10434,2011,Gasolina,Usados,8062992488,Toyota,,68,85000,Pequeno citadino,,Manual
10435,2019,Gasolina,Usados,8075481957,Renault,,90,13519,SUV / TT,,Manual
10436,2018,Diesel,Usados,8075482021,Renault,,110,48764,Monovolume,,Manual
10437,2006,Diesel,Usados,8063846461,Renault,,100,170000,Carrinha,,Manual
10438,2016,Diesel,Usados,8062798357,Audi,Nacional,110,129468,Utilitário,,Manual
10439,2018,Gasolina,Usados,8062797788,Renault,Nacional,90,51266,Carrinha,,Manual
10440,2015,Diesel,Usados,8073391182,Citroën,,100,118829,Utilitário,,Manual
10441,2019,Gasolina,Usados,8075481892,Renault,,90,15873,SUV / TT,,Manual
10442,1998,Diesel,Usados,8069741777,Audi,Nacional,110,344000,Carrinha,,Manual
10443,2000,Gasolina,Usados,8054868059,Mercedes-Benz,Nacional,306,182829,Coupé,Classe CL,Automática
10444,2014,Diesel,Usados,8060481998,Ford,,116,174875,Sedan,,Manual
10445,2019,Gasolina,Usados,8075482138,Renault,,90,18116,Carrinha,,Manual
10446,2019,Gasolina,Usados,8075482056,Renault,,140,13523,Carrinha,,Manual
10447,2019,Diesel,Usados,8075482115,Renault,,115,17380,SUV / TT,,Manual
10448,2019,Gasolina,Usados,8075482123,Renault,,90,17434,SUV / TT,,Manual
10449,2019,Gasolina,Usados,8075482049,Renault,,115,14150,Carrinha,,Manual
10450,2019,Gasolina,Usados,8075482185,Renault,,90,18161,SUV / TT,,Manual
10451,2017,Diesel,Usados,8075482166,Nissan,,110,37000,SUV / TT,,Manual
10452,2019,Gasolina,Usados,8075482158,Renault,,90,17327,Carrinha,,Manual
10453,2010,Gasolina,Usados,8063996986,Peugeot,,156,118720,Coupé,,Manual
10454,2019,Gasolina,Usados,8075482205,Renault,,90,17915,Carrinha,,Manual
10455,2011,Diesel,Usados,8052833981,Mercedes-Benz,Nacional,204,152788,Cabrio,Classe E,Automática
10456,2019,Gasolina,Usados,8075482246,Renault,,140,14897,Carrinha,,Manual
10457,2016,Diesel,Usados,8075482131,Renault,,125,97879,Monovolume,,Manual
10458,2018,Diesel,Usados,8075482223,Renault,,110,34908,Monovolume,,Manual
10459,2019,Gasolina,Usados,8075482173,Renault,,70,14273,Pequeno citadino,,Manual
10460,2011,Diesel,Usados,8063820358,VW,Nacional,105,160000,Carrinha,,Manual
10461,2019,Gasolina,Usados,8075482076,Renault,,140,10454,Carrinha,,Manual
10462,2019,Diesel,Usados,8075482253,Renault,,115,20339,Carrinha,,Manual
10463,2019,Gasolina,Usados,8075482149,Renault,,90,14368,SUV / TT,,Manual
10464,2019,Diesel,Usados,8075482240,Renault,,115,10539,SUV / TT,,Manual
10465,2011,Gasolina,Usados,8058057927,BMW,,183,109248,Cabrio,Série Z,Manual
10466,2019,Diesel,Usados,8075482089,Renault,,115,18080,Carrinha,,Manual
10467,2017,Diesel,Usados,8074040892,Renault,Nacional,110,137075,Carrinha,,Manual
10468,2019,Gasolina,Usados,8075482062,Renault,,90,22026,SUV / TT,,Manual
10469,2018,Diesel,Usados,8075482097,Renault,,110,27773,Sedan,,Manual
10470,2019,Gasolina,Usados,8075482217,Renault,,140,11162,Carrinha,,Manual
10471,2018,Gasolina,Usados,8075482195,Renault,,90,20286,Citadino,,Manual
10472,2019,Gasolina,Usados,8075482106,Renault,,90,9985,Citadino,,Manual
10473,2019,Gasolina,Usados,8075482232,Renault,,90,13658,Carrinha,,Manual
10474,2009,Gasolina,Usados,8073980813,Fiat,Nacional,105,122000,Citadino,,Manual
10475,2019,Gasolina,Usados,8075482352,Renault,,90,19532,Citadino,,Manual
10476,2019,Gasolina,Usados,8075482287,Renault,,115,14623,Carrinha,,Manual
10477,2018,Diesel,Usados,8075482361,Renault,,90,29038,SUV / TT,,Manual
10478,2011,Diesel,Usados,8075482431,BMW,,177,178000,Cabrio,Série 3,Manual
10479,2019,Gasolina,Usados,8075482427,Renault,,90,13810,SUV / TT,,Manual
10480,2010,Diesel,Usados,8074126812,Fiat,Nacional,90,125000,Monovolume,,Manual
10481,2017,Gasolina,Usados,8075482329,Renault,,90,43000,Citadino,,Manual
10482,2019,Gasolina,Usados,8075482367,Renault,,90,19148,SUV / TT,,Manual
10483,2019,Gasolina,Usados,8075482407,Renault,,115,15324,Carrinha,,Manual
10484,2019,Gasolina,Usados,8075482386,Renault,,90,14837,Citadino,,Manual
10485,2006,Gasolina,Usados,8074126240,Chevrolet,Nacional,72,140000,Citadino,,Manual
10486,2019,Gasolina,Usados,8075482415,Renault,,70,18184,Pequeno citadino,,Manual
10487,2019,Diesel,Usados,8075482309,Renault,,90,18900,SUV / TT,,Manual
10488,2019,Gasolina,Usados,8075482449,Renault,,90,22252,SUV / TT,,Manual
10489,2019,Diesel,Usados,8075482402,Renault,,115,17158,Carrinha,,Manual
10490,2011,Diesel,Usados,8075482160,Peugeot,,110,198000,Carrinha,,Automática
10491,2019,Diesel,Usados,8075482338,Renault,,115,19256,Sedan,,Manual
10492,2011,Diesel,Usados,8072251465,Opel,Nacional,75,175000,Citadino,,Manual
10493,2019,Gasolina,Usados,8075482394,Renault,,90,17204,Citadino,,Manual
10494,2018,Diesel,Usados,8075482345,Renault,,110,62870,Carrinha,,Manual
10495,2019,Diesel,Usados,8075482264,Renault,,115,24023,Carrinha,,Manual
10496,2019,Gasolina,Usados,8075482319,Renault,,140,22901,Sedan,,Manual
10497,2012,Diesel,Usados,8036709565,BMW,,143,190000,Carrinha,Série 3,Manual
10498,2019,Gasolina,Usados,8075482439,Renault,,90,21168,SUV / TT,,Manual
10499,2019,Gasolina,Usados,8075482373,Renault,,115,16482,Carrinha,,Manual
10500,2006,Diesel,Usados,8062898040,Fiat,Nacional,90,129000,Citadino,,Automática
10501,2019,Gasolina,Usados,8075482282,Renault,,140,16413,Sedan,,Manual
10502,2019,Gasolina,Usados,8075482296,Renault,,90,21026,SUV / TT,,Manual
10503,2018,Diesel,Usados,8055348749,Volvo,Nacional,150,16000,Utilitário,,Manual
10504,2018,Diesel,Usados,8075482275,Renault,,110,33545,SUV / TT,,Manual
10505,2011,Diesel,Usados,8075482472,Volvo,,115,223000,Sedan,,Unknown
10506,2019,Diesel,Usados,8075482703,Renault,,90,20009,SUV / TT,,Manual
10507,2019,Gasolina,Usados,8075482473,Renault,,115,15936,Carrinha,,Manual
10508,2019,Gasolina,Usados,8075482456,Renault,,90,21083,SUV / TT,,Manual
10509,2015,Diesel,Usados,8072520859,Peugeot,,92,123297,Citadino,,Manual
10510,2013,Diesel,Usados,8066028692,Kia,Nacional,90,110300,Carrinha,,Manual
10511,2019,Gasolina,Usados,8075482483,Renault,,70,15456,Pequeno citadino,,Manual
10512,2019,Diesel,Usados,8075482515,Dacia,,115,13158,Carrinha,,Manual
10513,2015,Diesel,Usados,8071763528,BMW,,190,169905,Carrinha,Série 5,Automática
10514,2013,Gasolina,Usados,8073865169,Citroën,Nacional,82,101453,Citadino,,Manual
10515,2014,Gasolina,Usados,8067144193,Opel,Nacional,70,84000,Pequeno citadino,,Manual
10516,2018,Diesel,Usados,8075482788,Renault,,110,19494,SUV / TT,,Manual
10517,2018,Diesel,Usados,8075482502,Renault,,110,43734,Monovolume,,Manual
10518,2019,Diesel,Usados,8075482731,Renault,,115,13500,SUV / TT,,Manual
10519,2018,Diesel,Usados,8075482673,Renault,,90,41061,Citadino,,Manual
10520,2015,Diesel,Usados,8072921042,Renault,Nacional,90,111070,Carrinha,,Manual
10521,2015,Diesel,Usados,8069831458,BMW,,116,93300,Monovolume,Série 2,Manual
10522,2019,Gasolina,Usados,8075482600,Renault,,90,19893,Carrinha,,Manual
10523,2011,Diesel,Usados,8066753247,Kia,Nacional,197,112900,SUV / TT,,Manual
10524,2019,Gasolina,Usados,8075482463,Renault,,90,21438,SUV / TT,,Manual
10525,2018,Diesel,Usados,8075482806,Renault,,110,37106,Sedan,,Manual
10526,2011,Diesel,Usados,8061975364,Fiat,Nacional,85,121791,Citadino,,Manual
10527,2014,Gasolina,Usados,8072520747,Ford,,80,137412,Citadino,,Manual
10528,2018,Gasolina,Usados,8075482638,Renault,,90,21921,SUV / TT,,Manual
10529,2011,Diesel,Usados,8066949597,Renault,Nacional,110,136282,Coupé,,Manual
10530,2017,Gasolina,Usados,8075482750,Renault,,70,59370,Pequeno citadino,,Manual
10531,2016,Gasolina,Usados,8072565320,Opel,,75,89272,Citadino,,Manual
10532,2019,Diesel,Usados,8075482563,Renault,,115,20298,Carrinha,,Manual
10533,2018,Diesel,Usados,8075482770,Renault,,90,55143,Citadino,,Manual
10534,2016,Diesel,Usados,8075482538,Renault,,125,90104,Monovolume,,Manual
10535,2009,Diesel,Usados,8075344485,Subaru,,150,205886,Carrinha,,Manual
10536,2006,Gasolina,Usados,8071481051,MINI,Nacional,116,129918,Citadino,,Manual
10537,2014,Diesel,Usados,8075482136,Opel,Nacional,140,147544,Carrinha,,Manual
10538,2002,Diesel,Usados,8072702454,BMW,Nacional,150,217000,Carrinha,Série 3,Automática
10539,2014,Diesel,Usados,8075482304,SEAT,,110,57000,Carrinha,,Manual
10540,2014,Gasolina,Usados,8065756112,Opel,,70,117723,Pequeno citadino,,Manual
